PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27350830","Gut microbiota and colorectal cancer","Yamamoto M, Matsumoto S.","Genes Environ. 2016 Jun 1;38:11. doi: 10.1186/s41021-016-0038-8. eCollection 2016.","Yamamoto M","Genes Environ","2016","2016/06/29","PMC4917993","","10.1186/s41021-016-0038-8"
"30406117","Chicken Gut Microbiota: Importance and Detection Technology","Shang Y, Kumar S, Oakley B, Kim WK.","Front Vet Sci. 2018 Oct 23;5:254. doi: 10.3389/fvets.2018.00254. eCollection 2018.","Shang Y","Front Vet Sci","2018","2018/11/09","PMC6206279","","10.3389/fvets.2018.00254"
"33676239","Fungi of the human gut microbiota: Roles and significance","Pérez JC.","Int J Med Microbiol. 2021 Apr;311(3):151490. doi: 10.1016/j.ijmm.2021.151490. Epub 2021 Feb 25.","Pérez JC","Int J Med Microbiol","2021","2021/03/06","","","10.1016/j.ijmm.2021.151490"
"35010297","From Pre- and Probiotics to Post-Biotics: A Narrative Review","Scarpellini E, Rinninella E, Basilico M, Colomier E, Rasetti C, Larussa T, Santori P, Abenavoli L.","Int J Environ Res Public Health. 2021 Dec 21;19(1):37. doi: 10.3390/ijerph19010037.","Scarpellini E","Int J Environ Res Public Health","2021","2022/01/11","PMC8750841","","10.3390/ijerph19010037"
"33998505","The human microbiome in sickness and in health","Requena T, Velasco M.","Rev Clin Esp (Barc). 2021 Apr;221(4):233-240. doi: 10.1016/j.rceng.2019.07.018. Epub 2020 Jan 25.","Requena T","Rev Clin Esp (Barc)","2021","2021/05/17","","","10.1016/j.rceng.2019.07.018"
"34335304","Amadis: A Comprehensive Database for Association Between Microbiota and Disease","Li L, Jing Q, Yan S, Liu X, Sun Y, Zhu D, Wang D, Hao C, Xue D.","Front Physiol. 2021 Jul 14;12:697059. doi: 10.3389/fphys.2021.697059. eCollection 2021.","Li L","Front Physiol","2021","2021/08/02","PMC8317061","","10.3389/fphys.2021.697059"
"34365152","Commensal inter-bacterial interactions shaping the microbiota","Kern L, Abdeen SK, Kolodziejczyk AA, Elinav E.","Curr Opin Microbiol. 2021 Oct;63:158-171. doi: 10.1016/j.mib.2021.07.011. Epub 2021 Aug 5.","Kern L","Curr Opin Microbiol","2021","2021/08/08","","","10.1016/j.mib.2021.07.011"
"31190864","Novel cancer therapy targeting microbiome","Nagano T, Otoshi T, Hazama D, Kiriu T, Umezawa K, Katsurada N, Nishimura Y.","Onco Targets Ther. 2019 May 13;12:3619-3624. doi: 10.2147/OTT.S207546. eCollection 2019.","Nagano T","Onco Targets Ther","2019","2019/06/14","PMC6526180","","10.2147/OTT.S207546"
"31090586","Prevention of allergy with diverse and healthy microbiota: an update","Chernikova D, Yuan I, Shaker M.","Curr Opin Pediatr. 2019 Jun;31(3):418-425. doi: 10.1097/MOP.0000000000000766.","Chernikova D","Curr Opin Pediatr","2019","2019/05/16","","","10.1097/MOP.0000000000000766"
"29756575","Effects of Stress on the Mucus-microbial Interactions in the Gut","He J, Guo H, Zheng W, Yao W.","Curr Protein Pept Sci. 2019;20(2):155-163. doi: 10.2174/1389203719666180514152406.","He J","Curr Protein Pept Sci","2019","2018/05/15","","","10.2174/1389203719666180514152406"
"34237403","Bacteriophage-mediated modulation of microbiota for diseases treatment","Zhang Y, Li CX, Zhang XZ.","Adv Drug Deliv Rev. 2021 Sep;176:113856. doi: 10.1016/j.addr.2021.113856. Epub 2021 Jul 5.","Zhang Y","Adv Drug Deliv Rev","2021","2021/07/08","","","10.1016/j.addr.2021.113856"
"33418289","Elevated temperature and toxic Microcystis reduce Daphnia fitness and modulate gut microbiota","Akbar S, Huang J, Zhou Q, Gu L, Sun Y, Zhang L, Lyu K, Yang Z.","Environ Pollut. 2021 Feb 15;271:116409. doi: 10.1016/j.envpol.2020.116409. Epub 2020 Dec 31.","Akbar S","Environ Pollut","2021","2021/01/08","","","10.1016/j.envpol.2020.116409"
"28261017","Microbiota Influences Vaccine and Mucosal Adjuvant Efficacy","Kim YG.","Immune Netw. 2017 Feb;17(1):20-24. doi: 10.4110/in.2017.17.1.20. Epub 2017 Feb 23.","Kim YG","Immune Netw","2017","2017/03/07","PMC5334119","","10.4110/in.2017.17.1.20"
"33872488","Effects of nasopharyngeal microbiota in respiratory infections and allergies","Kang HM, Kang JH.","Clin Exp Pediatr. 2021 Nov;64(11):543-551. doi: 10.3345/cep.2020.01452. Epub 2021 Apr 15.","Kang HM","Clin Exp Pediatr","2021","2021/04/19","PMC8566799","","10.3345/cep.2020.01452"
"26970128","The microbiome and its potential as a cancer preventive intervention","Bultman SJ.","Semin Oncol. 2016 Feb;43(1):97-106. doi: 10.1053/j.seminoncol.2015.09.001. Epub 2015 Sep 8.","Bultman SJ","Semin Oncol","2016","2016/03/13","PMC4789109","NIHMS754339","10.1053/j.seminoncol.2015.09.001"
"33075447","Emerging role of Gut-microbiota-brain axis in depression and therapeutic implication","Evrensel A, Tarhan KN.","Prog Neuropsychopharmacol Biol Psychiatry. 2021 Mar 2;106:110138. doi: 10.1016/j.pnpbp.2020.110138. Epub 2020 Oct 16.","Evrensel A","Prog Neuropsychopharmacol Biol Psychiatry","2021","2020/10/19","","","10.1016/j.pnpbp.2020.110138"
"25481240","The interplay between the intestinal microbiota and the immune system","Lei YM, Nair L, Alegre ML.","Clin Res Hepatol Gastroenterol. 2015 Feb;39(1):9-19. doi: 10.1016/j.clinre.2014.10.008. Epub 2014 Nov 11.","Lei YM","Clin Res Hepatol Gastroenterol","2015","2014/12/08","PMC4423786","NIHMS685096","10.1016/j.clinre.2014.10.008"
"31144773","Meta-Omics- and Metabolic Modeling-Assisted Deciphering of Human Microbiota Metabolism","Sieow BF, Nurminen TJ, Ling H, Chang MW.","Biotechnol J. 2019 Sep;14(9):e1800445. doi: 10.1002/biot.201800445. Epub 2019 Jul 8.","Sieow BF","Biotechnol J","2019","2019/05/31","","","10.1002/biot.201800445"
"30848026","From germ theory to germ therapy","Chen CC, Chen YN, Liou JM, Wu MS; Taiwan Gastrointestinal Disease and Helicobacter Consortium.","Kaohsiung J Med Sci. 2019 Feb;35(2):73-82. doi: 10.1002/kjm2.12011.","Chen CC","Kaohsiung J Med Sci","2019","2019/03/09","","","10.1002/kjm2.12011"
"32169602","The role of gut microbiota in bone homeostasis","Behera J, Ison J, Tyagi SC, Tyagi N.","Bone. 2020 Jun;135:115317. doi: 10.1016/j.bone.2020.115317. Epub 2020 Mar 10.","Behera J","Bone","2020","2020/03/15","PMC8457311","NIHMS1578639","10.1016/j.bone.2020.115317"
"34530074","The impact of the gut microbiome on toxigenic bacteria","Koosha RZ, Fazel P, Sedighian H, Behzadi E, Ch MH, Imani Fooladi AA.","Microb Pathog. 2021 Nov;160:105188. doi: 10.1016/j.micpath.2021.105188. Epub 2021 Sep 13.","Koosha RZ","Microb Pathog","2021","2021/09/16","","","10.1016/j.micpath.2021.105188"
"31917160","Gut microbiota: A new piece in understanding hepatocarcinogenesis","Zhou A, Tang L, Zeng S, Lei Y, Yang S, Tang B.","Cancer Lett. 2020 Apr 1;474:15-22. doi: 10.1016/j.canlet.2020.01.002. Epub 2020 Jan 7.","Zhou A","Cancer Lett","2020","2020/01/10","","","10.1016/j.canlet.2020.01.002"
"29852240","Control of pathogens and microbiota by innate lymphoid cells","Cording S, Medvedovic J, Lecuyer E, Aychek T, Eberl G.","Microbes Infect. 2018 Jun-Jul;20(6):317-322. doi: 10.1016/j.micinf.2018.05.003. Epub 2018 May 28.","Cording S","Microbes Infect","2018","2018/06/01","","","10.1016/j.micinf.2018.05.003"
"33061482","The Impact of Gut Microbiota Disorders on the Blood-Brain Barrier","Tang W, Zhu H, Feng Y, Guo R, Wan D.","Infect Drug Resist. 2020 Sep 29;13:3351-3363. doi: 10.2147/IDR.S254403. eCollection 2020.","Tang W","Infect Drug Resist","2020","2020/10/16","PMC7532923","","10.2147/IDR.S254403"
"26840037","Diet, microbiota, and dysbiosis: a 'recipe' for colorectal cancer","Vipperla K, O'Keefe SJ.","Food Funct. 2016 Apr;7(4):1731-40. doi: 10.1039/c5fo01276g.","Vipperla K","Food Funct","2016","2016/02/04","PMC6501806","NIHMS1022762","10.1039/c5fo01276g"
"33271364","Stingless bees and microbial interactions","de Paula GT, Menezes C, Pupo MT, Rosa CA.","Curr Opin Insect Sci. 2021 Apr;44:41-47. doi: 10.1016/j.cois.2020.11.006. Epub 2020 Nov 30.","de Paula GT","Curr Opin Insect Sci","2021","2020/12/03","","","10.1016/j.cois.2020.11.006"
"31275258","Interactions Between Gut Microbiota and Acute Childhood Leukemia","Wen Y, Jin R, Chen H.","Front Microbiol. 2019 Jun 19;10:1300. doi: 10.3389/fmicb.2019.01300. eCollection 2019.","Wen Y","Front Microbiol","2019","2019/07/06","PMC6593047","","10.3389/fmicb.2019.01300"
"30909699","Microbiota, immunity and immunologically-mediated diseases","Hogenová HT, Zákostelská ZJ, Petanová J, Kverka M.","Vnitr Lek. 2019 Winter;65(2):98-107.","Hogenová HT","Vnitr Lek","2019","2019/03/27","","",""
"30973141","[Mosquito microbiota and its influence on disease vectorial transmission]","Heu K, Gendrin M.","Biol Aujourdhui. 2018;212(3-4):119-136. doi: 10.1051/jbio/2019003. Epub 2019 Apr 11.","Heu K","Biol Aujourdhui","2018","2019/04/12","","","10.1051/jbio/2019003"
"26002031","The gut microbiota and inflammatory bowel disease","Goto Y, Kurashima Y, Kiyono H.","Curr Opin Rheumatol. 2015 Jul;27(4):388-96. doi: 10.1097/BOR.0000000000000192.","Goto Y","Curr Opin Rheumatol","2015","2015/05/24","","","10.1097/BOR.0000000000000192"
"33781857","Gut-microbiota modulation: The impact of thegut-microbiotaon osteoarthritis","Arora V, Singh G, O-Sullivan I, Ma K, Natarajan Anbazhagan A, Votta-Velis EG, Bruce B, Richard R, van Wijnen AJ, Im HJ.","Gene. 2021 Jun 15;785:145619. doi: 10.1016/j.gene.2021.145619. Epub 2021 Mar 27.","Arora V","Gene","2021","2021/03/30","","","10.1016/j.gene.2021.145619"
"28069754","The Influence of the Microbiome on Type 1 Diabetes","Paun A, Yau C, Danska JS.","J Immunol. 2017 Jan 15;198(2):590-595. doi: 10.4049/jimmunol.1601519.","Paun A","J Immunol","2017","2017/01/11","","","10.4049/jimmunol.1601519"
"33472685","Understanding the host-microbe interactions using metabolic modeling","Jansma J, El Aidy S.","Microbiome. 2021 Jan 20;9(1):16. doi: 10.1186/s40168-020-00955-1.","Jansma J","Microbiome","2021","2021/01/21","PMC7819158","","10.1186/s40168-020-00955-1"
"27023533","Gut Microbiota and Lifestyle Interventions in NAFLD","Houghton D, Stewart CJ, Day CP, Trenell M.","Int J Mol Sci. 2016 Mar 25;17(4):447. doi: 10.3390/ijms17040447.","Houghton D","Int J Mol Sci","2016","2016/03/30","PMC4848903","","10.3390/ijms17040447"
"33583435","DNA methylation as a regulator of intestinal gene expression","Pinho RM, Maga EA.","Br J Nutr. 2021 Dec 14;126(11):1611-1625. doi: 10.1017/S0007114521000556. Epub 2021 Feb 15.","Pinho RM","Br J Nutr","2021","2021/02/15","","","10.1017/S0007114521000556"
"34375301","Impact of gut microbiota on immune system","Riazi-Rad F, Behrouzi A, Mazaheri H, Katebi A, Ajdary S.","Acta Microbiol Immunol Hung. 2021 Aug 10. doi: 10.1556/030.2021.01532. Online ahead of print.","Riazi-Rad F","Acta Microbiol Immunol Hung","2021","2021/08/10","","","10.1556/030.2021.01532"
"26944199","Gut Microbiota-Induced Immunoglobulin G Controls Systemic Infection by Symbiotic Bacteria and Pathogens","Zeng MY, Cisalpino D, Varadarajan S, Hellman J, Warren HS, Cascalho M, Inohara N, Núñez G.","Immunity. 2016 Mar 15;44(3):647-658. doi: 10.1016/j.immuni.2016.02.006. Epub 2016 Mar 2.","Zeng MY","Immunity","2016","2016/03/06","PMC4794373","NIHMS759102","10.1016/j.immuni.2016.02.006"
"34576728","Prebiotic, Probiotic, and Synbiotic Consumption Alter Behavioral Variables and Intestinal Permeability and Microbiota in BTBR Mice","Nettleton JE, Klancic T, Schick A, Choo AC, Cheng N, Shearer J, Borgland SL, Rho JM, Reimer RA.","Microorganisms. 2021 Aug 29;9(9):1833. doi: 10.3390/microorganisms9091833.","Nettleton JE","Microorganisms","2021","2021/09/28","PMC8469248","","10.3390/microorganisms9091833"
"28881854","Microbiota-gut-brain axis and the central nervous system","Zhu X, Han Y, Du J, Liu R, Jin K, Yi W.","Oncotarget. 2017 May 10;8(32):53829-53838. doi: 10.18632/oncotarget.17754. eCollection 2017 Aug 8.","Zhu X","Oncotarget","2017","2017/09/09","PMC5581153","","10.18632/oncotarget.17754"
"28870704","The intricate connection between diet, microbiota, and cancer: A jigsaw puzzle","Arkan MC.","Semin Immunol. 2017 Aug;32:35-42. doi: 10.1016/j.smim.2017.08.009. Epub 2017 Sep 1.","Arkan MC","Semin Immunol","2017","2017/09/06","","","10.1016/j.smim.2017.08.009"
"34307184","Review: Effect of Gut Microbiota and Its Metabolite SCFAs on Radiation-Induced Intestinal Injury","Li Y, Zhang Y, Wei K, He J, Ding N, Hua J, Zhou T, Niu F, Zhou G, Shi T, Zhang L, Liu Y.","Front Cell Infect Microbiol. 2021 Jul 9;11:577236. doi: 10.3389/fcimb.2021.577236. eCollection 2021.","Li Y","Front Cell Infect Microbiol","2021","2021/07/26","PMC8300561","","10.3389/fcimb.2021.577236"
"29687647","Gut Microbiota: From Microorganisms to Metabolic Organ Influencing Obesity","Stephens RW, Arhire L, Covasa M.","Obesity (Silver Spring). 2018 May;26(5):801-809. doi: 10.1002/oby.22179.","Stephens RW","Obesity (Silver Spring)","2018","2018/04/25","","","10.1002/oby.22179"
"33509844","Mechanisms underlying gut microbiota-host interactions in insects","Schmidt K, Engel P.","J Exp Biol. 2021 Jan 28;224(Pt 2):jeb207696. doi: 10.1242/jeb.207696.","Schmidt K","J Exp Biol","2021","2021/01/29","","","10.1242/jeb.207696"
"26869611","The Role of Probiotics on the Microbiota: Effect on Obesity","Nova E, Pérez de Heredia F, Gómez-Martínez S, Marcos A.","Nutr Clin Pract. 2016 Jun;31(3):387-400. doi: 10.1177/0884533615620350. Epub 2016 Feb 11.","Nova E","Nutr Clin Pract","2016","2016/02/13","","","10.1177/0884533615620350"
"34051407","Microbiota continuum along the chicken oviduct and its association with host genetics and egg formation","Wen C, Li Q, Lan F, Li X, Li G, Yan Y, Wu G, Yang N, Sun C.","Poult Sci. 2021 Jul;100(7):101104. doi: 10.1016/j.psj.2021.101104. Epub 2021 Mar 15.","Wen C","Poult Sci","2021","2021/05/29","PMC8167817","","10.1016/j.psj.2021.101104"
"34055983","Biodiversity of Gut Microbiota: Impact of Various Host and Environmental Factors","Anwar H, Iftikhar A, Muzaffar H, Almatroudi A, Allemailem KS, Navaid S, Saleem S, Khurshid M.","Biomed Res Int. 2021 May 12;2021:5575245. doi: 10.1155/2021/5575245. eCollection 2021.","Anwar H","Biomed Res Int","2021","2021/05/31","PMC8133857","","10.1155/2021/5575245"
"34346497","Reciprocal regulation of IgA and the gut microbiota: a key mutualism in the intestine","Takeuchi T, Ohno H.","Int Immunol. 2021 Nov 25;33(12):781-786. doi: 10.1093/intimm/dxab049.","Takeuchi T","Int Immunol","2021","2021/08/04","","","10.1093/intimm/dxab049"
"34733778","Gut Microbiota for Esophageal Cancer: Role in Carcinogenesis and Clinical Implications","Zhou J, Sun S, Luan S, Xiao X, Yang Y, Mao C, Chen L, Zeng X, Zhang Y, Yuan Y.","Front Oncol. 2021 Oct 18;11:717242. doi: 10.3389/fonc.2021.717242. eCollection 2021.","Zhou J","Front Oncol","2021","2021/11/04","PMC8558403","","10.3389/fonc.2021.717242"
"29773467","Human microbiome restoration and safety","Daliri EB, Tango CN, Lee BH, Oh DH.","Int J Med Microbiol. 2018 Jul;308(5):487-497. doi: 10.1016/j.ijmm.2018.05.002. Epub 2018 May 9.","Daliri EB","Int J Med Microbiol","2018","2018/05/19","","","10.1016/j.ijmm.2018.05.002"
"28822617","Microbiota dysbiosis in select human cancers: Evidence of association and causality","Chen J, Domingue JC, Sears CL.","Semin Immunol. 2017 Aug;32:25-34. doi: 10.1016/j.smim.2017.08.001. Epub 2017 Aug 16.","Chen J","Semin Immunol","2017","2017/08/21","PMC5660659","NIHMS900382","10.1016/j.smim.2017.08.001"
"31522775","The human microbiome in sickness and in health","Requena T, Velasco M.","Rev Clin Esp. 2019 Sep 12:S0014-2565(19)30194-8. doi: 10.1016/j.rce.2019.07.004. Online ahead of print.","Requena T","Rev Clin Esp","2019","2019/09/17","","","10.1016/j.rce.2019.07.004"
"24568029","Symbiogenesis: the holobiont as a unit of evolution","Guerrero R, Margulis L, Berlanga M.","Int Microbiol. 2013 Sep;16(3):133-43. doi: 10.2436/20.1501.01.188.","Guerrero R","Int Microbiol","2013","2014/02/27","","","10.2436/20.1501.01.188"
"34449321","Gut microbiota as the critical correlation of polycystic ovary syndrome and type 2 diabetes mellitus","Duan L, An X, Zhang Y, Jin D, Zhao S, Zhou R, Duan Y, Zhang Y, Liu X, Lian F.","Biomed Pharmacother. 2021 Oct;142:112094. doi: 10.1016/j.biopha.2021.112094. Epub 2021 Aug 26.","Duan L","Biomed Pharmacother","2021","2021/08/27","","","10.1016/j.biopha.2021.112094"
"29619131","Maintenance of intestinal homeostasis by mucosal barriers","Okumura R, Takeda K.","Inflamm Regen. 2018 Apr 2;38:5. doi: 10.1186/s41232-018-0063-z. eCollection 2018.","Okumura R","Inflamm Regen","2018","2018/04/06","PMC5879757","","10.1186/s41232-018-0063-z"
"34030971","Influence of the microbiome on solid organ transplant survival","Pirozzolo I, Li Z, Sepulveda M, Alegre ML.","J Heart Lung Transplant. 2021 Aug;40(8):745-753. doi: 10.1016/j.healun.2021.04.004. Epub 2021 Apr 21.","Pirozzolo I","J Heart Lung Transplant","2021","2021/05/25","PMC8319047","NIHMS1696685","10.1016/j.healun.2021.04.004"
"34683438","Immunoglobulin A, an Active Liaison for Host-Microbiota Homeostasis","Abokor AA, McDaniel GH, Golonka RM, Campbell C, Brahmandam S, Yeoh BS, Joe B, Vijay-Kumar M, Saha P.","Microorganisms. 2021 Oct 8;9(10):2117. doi: 10.3390/microorganisms9102117.","Abokor AA","Microorganisms","2021","2021/10/23","PMC8539215","","10.3390/microorganisms9102117"
"32726935","Heritability of Oral Microbiota and Immune Responses to Oral Bacteria","Esberg A, Haworth S, Kuja-Halkola R, Magnusson PKE, Johansson I.","Microorganisms. 2020 Jul 27;8(8):1126. doi: 10.3390/microorganisms8081126.","Esberg A","Microorganisms","2020","2020/07/31","PMC7464143","","10.3390/microorganisms8081126"
"34001275","Microbiomes of clownfish and their symbiotic host anemone converge before their first physical contact","Émie AG, François-Étienne S, Sidki B, Nicolas D.","Microbiome. 2021 May 17;9(1):109. doi: 10.1186/s40168-021-01058-1.","Émie AG","Microbiome","2021","2021/05/18","PMC8130386","","10.1186/s40168-021-01058-1"
"30503960","Microbial balance in the intestinal microbiota and its association with diabetes, obesity and allergic disease","Gholizadeh P, Mahallei M, Pormohammad A, Varshochi M, Ganbarov K, Zeinalzadeh E, Yousefi B, Bastami M, Tanomand A, Mahmood SS, Yousefi M, Asgharzadeh M, Kafil HS.","Microb Pathog. 2019 Feb;127:48-55. doi: 10.1016/j.micpath.2018.11.031. Epub 2018 Nov 29.","Gholizadeh P","Microb Pathog","2019","2018/12/04","","","10.1016/j.micpath.2018.11.031"
"34684638","A Link between Chronic Kidney Disease and Gut Microbiota in Immunological and Nutritional Aspects","Mertowska P, Mertowski S, Wojnicka J, Korona-Głowniak I, Grywalska E, Błażewicz A, Załuska W.","Nutrients. 2021 Oct 17;13(10):3637. doi: 10.3390/nu13103637.","Mertowska P","Nutrients","2021","2021/10/23","PMC8540836","","10.3390/nu13103637"
"33953584","Microbial Ecosystem in Diabetes Mellitus: Consideration of the Gastrointestinal System","Yehualashet AS, Yikna BB.","Diabetes Metab Syndr Obes. 2021 Apr 28;14:1841-1854. doi: 10.2147/DMSO.S304497. eCollection 2021.","Yehualashet AS","Diabetes Metab Syndr Obes","2021","2021/05/06","PMC8089103","","10.2147/DMSO.S304497"
"32888254","Regulatory mechanisms of microbial homeostasis in insect gut","Bai S, Yao Z, Raza MF, Cai Z, Zhang H.","Insect Sci. 2021 Apr;28(2):286-301. doi: 10.1111/1744-7917.12868. Epub 2020 Sep 23.","Bai S","Insect Sci","2021","2020/09/05","","","10.1111/1744-7917.12868"
"34239536","Inflammation-Associated Microbiota Composition Across Domestic Animals","Hashimoto-Hill S, Alenghat T.","Front Genet. 2021 Jun 21;12:649599. doi: 10.3389/fgene.2021.649599. eCollection 2021.","Hashimoto-Hill S","Front Genet","2021","2021/07/09","PMC8257562","","10.3389/fgene.2021.649599"
"28421057","Gut Microbiota Modulation and Its Relationship with Obesity Using Prebiotic Fibers and Probiotics: A Review","Dahiya DK, Renuka, Puniya M, Shandilya UK, Dhewa T, Kumar N, Kumar S, Puniya AK, Shukla P.","Front Microbiol. 2017 Apr 4;8:563. doi: 10.3389/fmicb.2017.00563. eCollection 2017.","Dahiya DK","Front Microbiol","2017","2017/04/20","PMC5378938","","10.3389/fmicb.2017.00563"
