PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28254477","Symbiosis in eukaryotic evolution","López-García P, Eme L, Moreira D.","J Theor Biol. 2017 Dec 7;434:20-33. doi: 10.1016/j.jtbi.2017.02.031. Epub 2017 Feb 28.","López-García P","J Theor Biol","2017","2017/03/04","PMC5638015","EMS73672","10.1016/j.jtbi.2017.02.031"
"33364583","Molecular analyses of the gill symbiosis of the bathymodiolin mussel Gigantidas platifrons","Wang H, Zhang H, Zhong Z, Sun Y, Wang M, Chen H, Zhou L, Cao L, Lian C, Li C.","iScience. 2020 Dec 7;24(1):101894. doi: 10.1016/j.isci.2020.101894. eCollection 2021 Jan 22.","Wang H","iScience","2020","2020/12/28","PMC7750550","","10.1016/j.isci.2020.101894"
"29783033","Coordination of symbiosis and cell cycle functions in Sinorhizobium meliloti","Xue S, Biondi EG.","Biochim Biophys Acta Gene Regul Mech. 2019 Jul;1862(7):691-696. doi: 10.1016/j.bbagrm.2018.05.003. Epub 2018 May 19.","Xue S","Biochim Biophys Acta Gene Regul Mech","2019","2018/05/22","","","10.1016/j.bbagrm.2018.05.003"
"24386977","Signaling events during initiation of arbuscular mycorrhizal symbiosis","Schmitz AM, Harrison MJ.","J Integr Plant Biol. 2014 Mar;56(3):250-61. doi: 10.1111/jipb.12155. Epub 2014 Feb 27.","Schmitz AM","J Integr Plant Biol","2014","2014/01/07","","","10.1111/jipb.12155"
"33983430","Volatile organic compounds: from figurants to leading actors in fungal symbiosis","Minerdi D, Maggini V, Fani R.","FEMS Microbiol Ecol. 2021 May 13;97(5):fiab067. doi: 10.1093/femsec/fiab067.","Minerdi D","FEMS Microbiol Ecol","2021","2021/05/13","","","10.1093/femsec/fiab067"
"26717593","[LEGUME-RHIZOBIUM SYMBIOSIS PROTEOMICS: ACHIEVEMENTS AND PERSPECTIVES]","Kondratiuk IuIu, Mamenko PM, Kots SY.","Ukr Biochem J. 2015 Sep-Oct;87(5):24-37. doi: 10.15407/ubj87.05.024.","Kondratiuk IuIu","Ukr Biochem J","2015","2016/01/01","","","10.15407/ubj87.05.024"
"26700030","Brassinosteroids Regulate Root Growth, Development, and Symbiosis","Wei Z, Li J.","Mol Plant. 2016 Jan 4;9(1):86-100. doi: 10.1016/j.molp.2015.12.003. Epub 2015 Dec 15.","Wei Z","Mol Plant","2016","2015/12/25","","","10.1016/j.molp.2015.12.003"
"28142283","The Role of Plant Innate Immunity in the Legume-Rhizobium Symbiosis","Cao Y, Halane MK, Gassmann W, Stacey G.","Annu Rev Plant Biol. 2017 Apr 28;68:535-561. doi: 10.1146/annurev-arplant-042916-041030. Epub 2017 Jan 30.","Cao Y","Annu Rev Plant Biol","2017","2017/02/02","","","10.1146/annurev-arplant-042916-041030"
"28601651","Plant carbon nourishment of arbuscular mycorrhizal fungi","Roth R, Paszkowski U.","Curr Opin Plant Biol. 2017 Oct;39:50-56. doi: 10.1016/j.pbi.2017.05.008. Epub 2017 Jun 8.","Roth R","Curr Opin Plant Biol","2017","2017/06/12","","","10.1016/j.pbi.2017.05.008"
"32730262","On the difficult evolutionary transition from the free-living lifestyle to obligate symbiosis","Nguyen PL, van Baalen M.","PLoS One. 2020 Jul 30;15(7):e0235811. doi: 10.1371/journal.pone.0235811. eCollection 2020.","Nguyen PL","PLoS One","2020","2020/07/31","PMC7392539","","10.1371/journal.pone.0235811"
"26970631","Developmental Plasticity and Developmental Symbiosis: The Return of Eco-Devo","Gilbert SF.","Curr Top Dev Biol. 2016;116:415-33. doi: 10.1016/bs.ctdb.2015.12.006. Epub 2016 Feb 1.","Gilbert SF","Curr Top Dev Biol","2016","2016/03/13","","","10.1016/bs.ctdb.2015.12.006"
"30631330","Editorial: Molecular and Cellular Mechanisms of the Legume-Rhizobia Symbiosis","Wang J, Andersen SU, Ratet P.","Front Plant Sci. 2018 Dec 12;9:1839. doi: 10.3389/fpls.2018.01839. eCollection 2018.","Wang J","Front Plant Sci","2018","2019/01/12","PMC6315174","","10.3389/fpls.2018.01839"
"32612581","Opportunities and Challenges to Microbial Symbiosis Research in the Microbiome Era","Egan S, Fukatsu T, Francino MP.","Front Microbiol. 2020 Jun 16;11:1150. doi: 10.3389/fmicb.2020.01150. eCollection 2020.","Egan S","Front Microbiol","2020","2020/07/03","PMC7308722","","10.3389/fmicb.2020.01150"
"26370902","Eco-Evo-Devo: developmental symbiosis and developmental plasticity as evolutionary agents","Gilbert SF, Bosch TC, Ledón-Rettig C.","Nat Rev Genet. 2015 Oct;16(10):611-22. doi: 10.1038/nrg3982. Epub 2015 Sep 15.","Gilbert SF","Nat Rev Genet","2015","2015/09/16","","","10.1038/nrg3982"
"25453133","Lipochitooligosaccharide recognition: an ancient story","Liang Y, Tóth K, Cao Y, Tanaka K, Espinoza C, Stacey G.","New Phytol. 2014 Oct;204(2):289-96. doi: 10.1111/nph.12898.","Liang Y","New Phytol","2014","2014/12/03","","","10.1111/nph.12898"
"34839705","Why are rhizobial symbiosis genes mobile?","Wardell GE, Hynes MF, Young PJ, Harrison E.","Philos Trans R Soc Lond B Biol Sci. 2022 Jan 17;377(1842):20200471. doi: 10.1098/rstb.2020.0471. Epub 2021 Nov 29.","Wardell GE","Philos Trans R Soc Lond B Biol Sci","2022","2021/11/29","PMC8628070","","10.1098/rstb.2020.0471"
"25543258","Rhizobium-legume symbioses: the crucial role of plant immunity","Gourion B, Berrabah F, Ratet P, Stacey G.","Trends Plant Sci. 2015 Mar;20(3):186-94. doi: 10.1016/j.tplants.2014.11.008. Epub 2014 Dec 24.","Gourion B","Trends Plant Sci","2015","2014/12/29","","","10.1016/j.tplants.2014.11.008"
"31084944","Genome Evolution of Coral Reef Symbionts as Intracellular Residents","González-Pech RA, Bhattacharya D, Ragan MA, Chan CX.","Trends Ecol Evol. 2019 Sep;34(9):799-806. doi: 10.1016/j.tree.2019.04.010. Epub 2019 May 10.","González-Pech RA","Trends Ecol Evol","2019","2019/05/16","","","10.1016/j.tree.2019.04.010"
"32592603","Mechanisms in plant growth-promoting rhizobacteria that enhance legume-rhizobial symbioses","Alemneh AA, Zhou Y, Ryder MH, Denton MD.","J Appl Microbiol. 2020 Nov;129(5):1133-1156. doi: 10.1111/jam.14754. Epub 2020 Jul 24.","Alemneh AA","J Appl Microbiol","2020","2020/06/28","","","10.1111/jam.14754"
"31611899","Apocarotenoids: Old and New Mediators of the Arbuscular Mycorrhizal Symbiosis","Fiorilli V, Wang JY, Bonfante P, Lanfranco L, Al-Babili S.","Front Plant Sci. 2019 Sep 27;10:1186. doi: 10.3389/fpls.2019.01186. eCollection 2019.","Fiorilli V","Front Plant Sci","2019","2019/10/16","PMC6776609","","10.3389/fpls.2019.01186"
"24157054","Legume growth-promoting rhizobia: an overview on the Mesorhizobium genus","Laranjo M, Alexandre A, Oliveira S.","Microbiol Res. 2014 Jan 20;169(1):2-17. doi: 10.1016/j.micres.2013.09.012. Epub 2013 Sep 27.","Laranjo M","Microbiol Res","2014","2013/10/26","","","10.1016/j.micres.2013.09.012"
"35504748","What are mycorrhizal traits?","Chaudhary VB, Holland EP, Charman-Anderson S, Guzman A, Bell-Dereske L, Cheeke TE, Corrales A, Duchicela J, Egan C, Gupta MM, Hannula SE, Hestrin R, Hoosein S, Kumar A, Mhretu G, Neuenkamp L, Soti P, Xie Y, Helgason T.","Trends Ecol Evol. 2022 May 1:S0169-5347(22)00086-6. doi: 10.1016/j.tree.2022.04.003. Online ahead of print.","Chaudhary VB","Trends Ecol Evol","2022","2022/05/03","","","10.1016/j.tree.2022.04.003"
"27475654","The radiologist and the technique: the essential symbiosis","Vilanova JC.","Radiologia. 2016 Sep-Oct;58(5):327-8. doi: 10.1016/j.rx.2016.07.001. Epub 2016 Jul 27.","Vilanova JC","Radiologia","2016","2016/08/01","","","10.1016/j.rx.2016.07.001"
"34938224","Millennials' Entrepreneurial Values, Entrepreneurial Symbiosis Network and New Ventures Growth: Evidence From China","Zhang L, Zhou X, Shirshitskaia E.","Front Psychol. 2021 Dec 6;12:713280. doi: 10.3389/fpsyg.2021.713280. eCollection 2021.","Zhang L","Front Psychol","2021","2021/12/23","PMC8685285","","10.3389/fpsyg.2021.713280"
"28826970","Symbiogenesis: Beyond the endosymbiosis theory?","Aanen DK, Eggleton P.","J Theor Biol. 2017 Dec 7;434:99-103. doi: 10.1016/j.jtbi.2017.08.001. Epub 2017 Aug 18.","Aanen DK","J Theor Biol","2017","2017/08/23","","","10.1016/j.jtbi.2017.08.001"
"32569975","To keep or not to keep: mRNA stability and translatability in root nodule symbiosis","Zanetti ME, Blanco F, Reynoso M, Crespi M.","Curr Opin Plant Biol. 2020 Aug;56:109-117. doi: 10.1016/j.pbi.2020.04.012. Epub 2020 Jun 20.","Zanetti ME","Curr Opin Plant Biol","2020","2020/06/23","","","10.1016/j.pbi.2020.04.012"
"30027377","Robustness of eco-industrial symbiosis network: a case study of China","Wang Q, Tang H, Qiu S, Yuan X, Zuo J.","Environ Sci Pollut Res Int. 2018 Sep;25(27):27203-27213. doi: 10.1007/s11356-018-2764-x. Epub 2018 Jul 20.","Wang Q","Environ Sci Pollut Res Int","2018","2018/07/21","","","10.1007/s11356-018-2764-x"
"26627211","How drought and salinity affect arbuscular mycorrhizal symbiosis and strigolactone biosynthesis?","López-Ráez JA.","Planta. 2016 Jun;243(6):1375-85. doi: 10.1007/s00425-015-2435-9. Epub 2015 Dec 1.","López-Ráez JA","Planta","2016","2015/12/03","","","10.1007/s00425-015-2435-9"
"33402066","Comparative genomics reveals high rates of horizontal transfer and strong purifying selection on rhizobial symbiosis genes","Epstein B, Tiffin P.","Proc Biol Sci. 2021 Jan 13;288(1942):20201804. doi: 10.1098/rspb.2020.1804. Epub 2021 Jan 6.","Epstein B","Proc Biol Sci","2021","2021/01/06","PMC7892418","","10.1098/rspb.2020.1804"
"33984469","Evolution of protective symbiosis in palaemonid shrimps (Decapoda: Caridea) with emphases on host spectrum and morphological adaptations","Chow LH, De Grave S, Tsang LM.","Mol Phylogenet Evol. 2021 Sep;162:107201. doi: 10.1016/j.ympev.2021.107201. Epub 2021 May 11.","Chow LH","Mol Phylogenet Evol","2021","2021/05/13","","","10.1016/j.ympev.2021.107201"
"29289792","Symbiotic nitrogen fixation by rhizobia-the roots of a success story","Masson-Boivin C, Sachs JL.","Curr Opin Plant Biol. 2018 Aug;44:7-15. doi: 10.1016/j.pbi.2017.12.001. Epub 2017 Dec 29.","Masson-Boivin C","Curr Opin Plant Biol","2018","2018/01/01","","","10.1016/j.pbi.2017.12.001"
"32823564","The Longevity of Colonies of Fungus-Growing Termites and the Stability of the Symbiosis","Wisselink M, Aanen DK, van 't Padje A.","Insects. 2020 Aug 13;11(8):527. doi: 10.3390/insects11080527.","Wisselink M","Insects","2020","2020/08/23","PMC7469218","","10.3390/insects11080527"
"28028309","Symbiosis: New horizons for Wolbachia","Hofer U.","Nat Rev Microbiol. 2017 Feb;15(2):66-67. doi: 10.1038/nrmicro.2016.194. Epub 2016 Dec 28.","Hofer U","Nat Rev Microbiol","2017","2016/12/29","","","10.1038/nrmicro.2016.194"
"30842763","A Developing Symbiosis: Enabling Cross-Talk Between Ecologists and Microbiome Scientists","Tipton L, Darcy JL, Hynson NA.","Front Microbiol. 2019 Feb 20;10:292. doi: 10.3389/fmicb.2019.00292. eCollection 2019.","Tipton L","Front Microbiol","2019","2019/03/08","PMC6391321","","10.3389/fmicb.2019.00292"
"33200348","Phosphate availability and ectomycorrhizal symbiosis with Pinus sylvestris have independent effects on the Paxillus involutus transcriptome","Paparokidou C, Leake JR, Beerling DJ, Rolfe SA.","Mycorrhiza. 2021 Jan;31(1):69-83. doi: 10.1007/s00572-020-01001-6. Epub 2020 Nov 16.","Paparokidou C","Mycorrhiza","2021","2020/11/17","PMC7782400","","10.1007/s00572-020-01001-6"
"33032576","A realism-based approach to an ontological representation of symbiotic interactions","Diller M, Johnson E, Hicks A, Hogan WR.","BMC Med Inform Decis Mak. 2020 Oct 8;20(1):258. doi: 10.1186/s12911-020-01273-0.","Diller M","BMC Med Inform Decis Mak","2020","2020/10/09","PMC7542735","","10.1186/s12911-020-01273-0"
"33384333","Minimal gene set from Sinorhizobium (Ensifer) meliloti pSymA required for efficient symbiosis with Medicago","Geddes BA, Kearsley JVS, Huang J, Zamani M, Muhammed Z, Sather L, Panchal AK, diCenzo GC, Finan TM.","Proc Natl Acad Sci U S A. 2021 Jan 12;118(2):e2018015118. doi: 10.1073/pnas.2018015118.","Geddes BA","Proc Natl Acad Sci U S A","2021","2021/01/01","PMC7814474","","10.1073/pnas.2018015118"
"28470183","Nodule cysteine-rich peptides maintain a working balance during nitrogen-fixing symbiosis","Pan H, Wang D.","Nat Plants. 2017 May 4;3(5):17048. doi: 10.1038/nplants.2017.48.","Pan H","Nat Plants","2017","2017/05/05","","","10.1038/nplants.2017.48"
"25583176","Arbuscular mycorrhizal dialogues: do you speak 'plantish' or 'fungish'?","Bonfante P, Genre A.","Trends Plant Sci. 2015 Mar;20(3):150-4. doi: 10.1016/j.tplants.2014.12.002. Epub 2015 Jan 9.","Bonfante P","Trends Plant Sci","2015","2015/01/14","","","10.1016/j.tplants.2014.12.002"
"25087110","Symbiosis and pathogenesis: what determines the difference?","Hayashi M, Parniske M.","Curr Opin Plant Biol. 2014 Aug;20:v-vi. doi: 10.1016/j.pbi.2014.07.008. Epub 2014 Jul 30.","Hayashi M","Curr Opin Plant Biol","2014","2014/08/04","","","10.1016/j.pbi.2014.07.008"
"31623993","The PHYTOGLOBIN-NO Cycle Regulates Plant Mycorrhizal Symbiosis","Kumari A, Pathak PK, Loake GJ, Gupta KJ.","Trends Plant Sci. 2019 Nov;24(11):981-983. doi: 10.1016/j.tplants.2019.09.007. Epub 2019 Oct 14.","Kumari A","Trends Plant Sci","2019","2019/10/19","","","10.1016/j.tplants.2019.09.007"
"27251530","Regulation of resource exchange in the arbuscular mycorrhizal symbiosis","Walder F, van der Heijden MG.","Nat Plants. 2015 Nov 3;1:15159. doi: 10.1038/nplants.2015.159.","Walder F","Nat Plants","2015","2016/06/03","","","10.1038/nplants.2015.159"
"34212439","Vibrio fischeri imports and assimilates sulfate during symbiosis with Euprymna scolopes","Wasilko NP, Ceron JS, Baker ER, Cecere AG, Wollenberg MS, Miyashiro TI.","Mol Microbiol. 2021 Sep;116(3):926-942. doi: 10.1111/mmi.14780. Epub 2021 Jul 17.","Wasilko NP","Mol Microbiol","2021","2021/07/02","PMC8514163","NIHMS1720940","10.1111/mmi.14780"
"28484049","Ready or Not: Microbial Adaptive Responses in Dynamic Symbiosis Environments","Cao M, Goodrich-Blair H.","J Bacteriol. 2017 Jul 11;199(15):e00883-16. doi: 10.1128/JB.00883-16. Print 2017 Aug 1.","Cao M","J Bacteriol","2017","2017/05/10","PMC5512229","","10.1128/JB.00883-16"
"31186308","The Vibrio-Squid Symbiosis as a Model for Studying Interbacterial Competition","Septer AN.","mSystems. 2019 Jun 11;4(3):e00108-19. doi: 10.1128/mSystems.00108-19.","Septer AN","mSystems","2019","2019/06/13","PMC6584871","","10.1128/mSystems.00108-19"
"33252650","Novel insights into host receptors and receptor-mediated signaling that regulate arbuscular mycorrhizal symbiosis","Nasir F, Bahadur A, Lin X, Gao Y, Tian C.","J Exp Bot. 2021 Feb 27;72(5):1546-1557. doi: 10.1093/jxb/eraa538.","Nasir F","J Exp Bot","2021","2020/11/30","","","10.1093/jxb/eraa538"
"33497640","Developmental Symbiosis: A Sponge Larva Needs Symbiotic Bacteria to Succeed on the Benthos","Hadfield MG.","Curr Biol. 2021 Jan 25;31(2):R88-R90. doi: 10.1016/j.cub.2020.11.007.","Hadfield MG","Curr Biol","2021","2021/01/26","","","10.1016/j.cub.2020.11.007"
"29593768","Genetic and Molecular Mechanisms Underlying Symbiotic Specificity in Legume-Rhizobium Interactions","Wang Q, Liu J, Zhu H.","Front Plant Sci. 2018 Mar 9;9:313. doi: 10.3389/fpls.2018.00313. eCollection 2018.","Wang Q","Front Plant Sci","2018","2018/03/30","PMC5854654","","10.3389/fpls.2018.00313"
"32176601","Symbiosis genes show a unique pattern of introgression and selection within a Rhizobium leguminosarum species complex","Cavassim MIA, Moeskjær S, Moslemi C, Fields B, Bachmann A, Vilhjálmsson BJ, Schierup MH, W Young JP, Andersen SU.","Microb Genom. 2020 Apr;6(4):e000351. doi: 10.1099/mgen.0.000351. Epub 2020 Mar 16.","Cavassim MIA","Microb Genom","2020","2020/03/17","PMC7276703","","10.1099/mgen.0.000351"
"33643369","Exopolysaccharide Characterization of Rhizobium favelukesii LPU83 and Its Role in the Symbiosis With Alfalfa","Castellani LG, Luchetti A, Nilsson JF, Pérez-Giménez J, Wegener C, Schlüter A, Pühler A, Lagares A, Brom S, Pistorio M, Niehaus K, Torres Tejerizo GA.","Front Plant Sci. 2021 Feb 10;12:642576. doi: 10.3389/fpls.2021.642576. eCollection 2021.","Castellani LG","Front Plant Sci","2021","2021/03/01","PMC7902896","","10.3389/fpls.2021.642576"
"29495432","Compatibility between Legumes and Rhizobia for the Establishment of a Successful Nitrogen-Fixing Symbiosis","Clúa J, Roda C, Zanetti ME, Blanco FA.","Genes (Basel). 2018 Feb 27;9(3):125. doi: 10.3390/genes9030125.","Clúa J","Genes (Basel)","2018","2018/03/03","PMC5867846","","10.3390/genes9030125"
"34975984","Conservation and Diversity in Gibberellin-Mediated Transcriptional Responses Among Host Plants Forming Distinct Arbuscular Mycorrhizal Morphotypes","Tominaga T, Miura C, Sumigawa Y, Hirose Y, Yamaguchi K, Shigenobu S, Mine A, Kaminaka H.","Front Plant Sci. 2021 Dec 16;12:795695. doi: 10.3389/fpls.2021.795695. eCollection 2021.","Tominaga T","Front Plant Sci","2021","2022/01/03","PMC8718060","","10.3389/fpls.2021.795695"
"23073021","Plant 9-lox oxylipin metabolism in response to arbuscular mycorrhiza","León Morcillo RJ, Ocampo JA, García Garrido JM.","Plant Signal Behav. 2012 Dec;7(12):1584-8. doi: 10.4161/psb.22098. Epub 2012 Oct 16.","León Morcillo RJ","Plant Signal Behav","2012","2012/10/18","PMC3578897","","10.4161/psb.22098"
"31212139","Phytohormones, miRNAs, and peptide signals integrate plant phosphorus status with arbuscular mycorrhizal symbiosis","Müller LM, Harrison MJ.","Curr Opin Plant Biol. 2019 Aug;50:132-139. doi: 10.1016/j.pbi.2019.05.004. Epub 2019 Jun 16.","Müller LM","Curr Opin Plant Biol","2019","2019/06/19","","","10.1016/j.pbi.2019.05.004"
"29860446","Two Negative Regulatory Systems of Root Nodule Symbiosis: How Are Symbiotic Benefits and Costs Balanced?","Nishida H, Suzaki T.","Plant Cell Physiol. 2018 Sep 1;59(9):1733-1738. doi: 10.1093/pcp/pcy102.","Nishida H","Plant Cell Physiol","2018","2018/06/04","","","10.1093/pcp/pcy102"
"31382604","Symbiosis in Sustainable Agriculture: Can Olive Fruit Fly Bacterial Microbiome Be Useful in Pest Management?","Nobre T.","Microorganisms. 2019 Aug 3;7(8):238. doi: 10.3390/microorganisms7080238.","Nobre T","Microorganisms","2019","2019/08/07","PMC6723466","","10.3390/microorganisms7080238"
"30934700","Industrial Symbiosis Systems: Promoting Carbon Emission Reduction Activities","Shan H, Yang J, Wei G.","Int J Environ Res Public Health. 2019 Mar 27;16(7):1093. doi: 10.3390/ijerph16071093.","Shan H","Int J Environ Res Public Health","2019","2019/04/03","PMC6479369","","10.3390/ijerph16071093"
"33263881","Early Molecular Dialogue Between Legumes and Rhizobia: Why Are They So Important?","Valdés-López O, Reyero-Saavedra MDR, Isidra-Arellano MC, Sánchez-Correa MDS.","Results Probl Cell Differ. 2020;69:409-419. doi: 10.1007/978-3-030-51849-3_15.","Valdés-López O","Results Probl Cell Differ","2020","2020/12/02","","","10.1007/978-3-030-51849-3_15"
"29450655","Transcription factors network in root endosymbiosis establishment and development","Diédhiou I, Diouf D.","World J Microbiol Biotechnol. 2018 Feb 15;34(3):37. doi: 10.1007/s11274-018-2418-7.","Diédhiou I","World J Microbiol Biotechnol","2018","2018/02/17","","","10.1007/s11274-018-2418-7"
"30563061","Involvement of Glutaredoxin and Thioredoxin Systems in the Nitrogen-Fixing Symbiosis between Legumes and Rhizobia","Alloing G, Mandon K, Boncompagni E, Montrichard F, Frendo P.","Antioxidants (Basel). 2018 Dec 5;7(12):182. doi: 10.3390/antiox7120182.","Alloing G","Antioxidants (Basel)","2018","2018/12/20","PMC6315971","","10.3390/antiox7120182"
"32783083","The Theory of Chemical Symbiosis: A Margulian View for the Emergence of Biological Systems (Origin of Life)","Prosdocimi F, José MV, de Farias ST.","Acta Biotheor. 2021 Mar;69(1):67-78. doi: 10.1007/s10441-020-09388-7. Epub 2020 Aug 11.","Prosdocimi F","Acta Biotheor","2021","2020/08/13","","","10.1007/s10441-020-09388-7"
"30721680","Symbiosis: Wolf Lichens Harbour a Choir of Fungi","Jenkins B, Richards TA.","Curr Biol. 2019 Feb 4;29(3):R88-R90. doi: 10.1016/j.cub.2018.12.034.","Jenkins B","Curr Biol","2019","2019/02/06","","","10.1016/j.cub.2018.12.034"
"34025621","Critical Role of Light in the Growth and Activity of the Marine N(2)-Fixing UCYN-A Symbiosis","Landa M, Turk-Kubo KA, Cornejo-Castillo FM, Henke BA, Zehr JP.","Front Microbiol. 2021 May 5;12:666739. doi: 10.3389/fmicb.2021.666739. eCollection 2021.","Landa M","Front Microbiol","2021","2021/05/24","PMC8139342","","10.3389/fmicb.2021.666739"
"35491290","Symbiosis and host responses to heating","Hector TE, Hoang KL, Li J, King KC.","Trends Ecol Evol. 2022 Apr 29:S0169-5347(22)00078-7. doi: 10.1016/j.tree.2022.03.011. Online ahead of print.","Hector TE","Trends Ecol Evol","2022","2022/05/01","","","10.1016/j.tree.2022.03.011"
