PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34147285","From the distinctive smell to therapeutic effects: Garlic for cardiovascular, hepatic, gut, diabetes and chronic kidney disease","Ribeiro M, Alvarenga L, Cardozo LFMF, Chermut TR, Sequeira J, de Souza Gouveia Moreira L, Teixeira KTR, Shiels PG, Stenvinkel P, Mafra D.","Clin Nutr. 2021 Jul;40(7):4807-4819. doi: 10.1016/j.clnu.2021.03.005. Epub 2021 Mar 10.","Ribeiro M","Clin Nutr","2021","2021/06/20","","","10.1016/j.clnu.2021.03.005"
"29469650","Prenatal androgen exposure causes hypertension and gut microbiota dysbiosis","Sherman SB, Sarsour N, Salehi M, Schroering A, Mell B, Joe B, Hill JW.","Gut Microbes. 2018;9(5):400-421. doi: 10.1080/19490976.2018.1441664. Epub 2018 May 31.","Sherman SB","Gut Microbes","2018","2018/02/23","PMC6219642","","10.1080/19490976.2018.1441664"
"31596658","""Photobiomics"": Can Light, Including Photobiomodulation, Alter the Microbiome?","Liebert A, Bicknell B, Johnstone DM, Gordon LC, Kiat H, Hamblin MR.","Photobiomodul Photomed Laser Surg. 2019 Nov;37(11):681-693. doi: 10.1089/photob.2019.4628. Epub 2019 Oct 9.","Liebert A","Photobiomodul Photomed Laser Surg","2019","2019/10/10","PMC6859693","","10.1089/photob.2019.4628"
"30639376","The interplay among gut microbiota, hypertension and kidney diseases: The role of short-chain fatty acids","Felizardo RJF, Watanabe IKM, Dardi P, Rossoni LV, Câmara NOS.","Pharmacol Res. 2019 Mar;141:366-377. doi: 10.1016/j.phrs.2019.01.019. Epub 2019 Jan 10.","Felizardo RJF","Pharmacol Res","2019","2019/01/15","","","10.1016/j.phrs.2019.01.019"
"34140026","Dietary fiber intake, the gut microbiome, and chronic systemic inflammation in a cohort of adult men","Ma W, Nguyen LH, Song M, Wang DD, Franzosa EA, Cao Y, Joshi A, Drew DA, Mehta R, Ivey KL, Strate LL, Giovannucci EL, Izard J, Garrett W, Rimm EB, Huttenhower C, Chan AT.","Genome Med. 2021 Jun 17;13(1):102. doi: 10.1186/s13073-021-00921-y.","Ma W","Genome Med","2021","2021/06/18","PMC8212460","","10.1186/s13073-021-00921-y"
"31082615","The role of diet and intestinal microbiota in the development of metabolic syndrome","Santos-Marcos JA, Perez-Jimenez F, Camargo A.","J Nutr Biochem. 2019 Aug;70:1-27. doi: 10.1016/j.jnutbio.2019.03.017. Epub 2019 Apr 8.","Santos-Marcos JA","J Nutr Biochem","2019","2019/05/15","","","10.1016/j.jnutbio.2019.03.017"
"35056557","Gut Dysbiosis and Immune System in Atherosclerotic Cardiovascular Disease (ACVD)","Yoo JY, Sniffen S, McGill Percy KC, Pallaval VB, Chidipi B.","Microorganisms. 2022 Jan 5;10(1):108. doi: 10.3390/microorganisms10010108.","Yoo JY","Microorganisms","2022","2022/01/21","PMC8780459","","10.3390/microorganisms10010108"
"33197760","Therapeutic mechanisms of traditional Chinese medicine to improve metabolic diseases via the gut microbiota","Zhang HY, Tian JX, Lian FM, Li M, Liu WK, Zhen Z, Liao JQ, Tong XL.","Biomed Pharmacother. 2021 Jan;133:110857. doi: 10.1016/j.biopha.2020.110857. Epub 2020 Nov 13.","Zhang HY","Biomed Pharmacother","2021","2020/11/16","","","10.1016/j.biopha.2020.110857"
"34704483","Association between gut dysbiosis and chronic kidney disease: a narrative review of the literature","Feng Z, Wang T, Dong S, Jiang H, Zhang J, Raza HK, Lei G.","J Int Med Res. 2021 Oct;49(10):3000605211053276. doi: 10.1177/03000605211053276.","Feng Z","J Int Med Res","2021","2021/10/27","PMC8554569","","10.1177/03000605211053276"
"30586712","Loss of Gut Microbiota Alters Immune System Composition and Cripples Postinfarction Cardiac Repair","Tang TWH, Chen HC, Chen CY, Yen CYT, Lin CJ, Prajnamitra RP, Chen LL, Ruan SC, Lin JH, Lin PJ, Lu HH, Kuo CW, Chang CM, Hall AD, Vivas EI, Shui JW, Chen P, Hacker TA, Rey FE, Kamp TJ, Hsieh PCH.","Circulation. 2019 Jan 29;139(5):647-659. doi: 10.1161/CIRCULATIONAHA.118.035235.","Tang TWH","Circulation","2019","2018/12/28","","","10.1161/CIRCULATIONAHA.118.035235"
"33948936","Interplay between gut microbiota, bone health and vascular calcification in chronic kidney disease","Rodrigues FG, Ormanji MS, Heilberg IP, Bakker SJL, de Borst MH.","Eur J Clin Invest. 2021 Sep;51(9):e13588. doi: 10.1111/eci.13588. Epub 2021 Jun 7.","Rodrigues FG","Eur J Clin Invest","2021","2021/05/05","PMC8459296","","10.1111/eci.13588"
"29141969","Cardiovascular and Antiobesity Effects of Resveratrol Mediated through the Gut Microbiota","Bird JK, Raederstorff D, Weber P, Steinert RE.","Adv Nutr. 2017 Nov 15;8(6):839-849. doi: 10.3945/an.117.016568. Print 2017 Nov.","Bird JK","Adv Nutr","2017","2017/11/17","PMC5682996","","10.3945/an.117.016568"
"34444821","What Links an Increased Cardiovascular Risk and Inflammatory Bowel Disease? A Narrative Review","Łykowska-Szuber L, Rychter AM, Dudek M, Ratajczak AE, Szymczak-Tomczak A, Zawada A, Eder P, Lesiak M, Dobrowolska A, Krela-Kaźmierczak I.","Nutrients. 2021 Jul 30;13(8):2661. doi: 10.3390/nu13082661.","Łykowska-Szuber L","Nutrients","2021","2021/08/27","PMC8398182","","10.3390/nu13082661"
"31513236","Association of Prior Antibiotic Treatment With Survival and Response to Immune Checkpoint Inhibitor Therapy in Patients With Cancer","Pinato DJ, Howlett S, Ottaviani D, Urus H, Patel A, Mineo T, Brock C, Power D, Hatcher O, Falconer A, Ingle M, Brown A, Gujral D, Partridge S, Sarwar N, Gonzalez M, Bendle M, Lewanski C, Newsom-Davis T, Allara E, Bower M.","JAMA Oncol. 2019 Dec 1;5(12):1774-1778. doi: 10.1001/jamaoncol.2019.2785.","Pinato DJ","JAMA Oncol","2019","2019/09/13","PMC6743060","","10.1001/jamaoncol.2019.2785"
"26597155","Dysbiosis of Gut Microbiota With Reduced Trimethylamine-N-Oxide Level in Patients With Large-Artery Atherosclerotic Stroke or Transient Ischemic Attack","Yin J, Liao SX, He Y, Wang S, Xia GH, Liu FT, Zhu JJ, You C, Chen Q, Zhou L, Pan SY, Zhou HW.","J Am Heart Assoc. 2015 Nov 23;4(11):e002699. doi: 10.1161/JAHA.115.002699.","Yin J","J Am Heart Assoc","2015","2015/11/25","PMC4845212","","10.1161/JAHA.115.002699"
"32064574","Gut microbiota and chronic kidney disease: evidences and mechanisms that mediate a new communication in the gastrointestinal-renal axis","Rukavina Mikusic NL, Kouyoumdzian NM, Choi MR.","Pflugers Arch. 2020 Mar;472(3):303-320. doi: 10.1007/s00424-020-02352-x. Epub 2020 Feb 17.","Rukavina Mikusic NL","Pflugers Arch","2020","2020/02/18","","","10.1007/s00424-020-02352-x"
"28796176","Bridging the Gap between Gut Microbial Dysbiosis and Cardiovascular Diseases","Lau K, Srivatsav V, Rizwan A, Nashed A, Liu R, Shen R, Akhtar M.","Nutrients. 2017 Aug 10;9(8):859. doi: 10.3390/nu9080859.","Lau K","Nutrients","2017","2017/08/11","PMC5579652","","10.3390/nu9080859"
"33596669","Restructuring the Gut Microbiota by Intermittent Fasting Lowers Blood Pressure","Shi H, Zhang B, Abo-Hamzy T, Nelson JW, Ambati CSR, Petrosino JF, Bryan RM Jr, Durgan DJ.","Circ Res. 2021 Apr 30;128(9):1240-1254. doi: 10.1161/CIRCRESAHA.120.318155. Epub 2021 Feb 18.","Shi H","Circ Res","2021","2021/02/18","PMC8085162","NIHMS1676158","10.1161/CIRCRESAHA.120.318155"
"29056165","The Leaky Gut and Altered Microbiome in Chronic Kidney Disease","Lau WL, Vaziri ND.","J Ren Nutr. 2017 Nov;27(6):458-461. doi: 10.1053/j.jrn.2017.02.010.","Lau WL","J Ren Nutr","2017","2017/10/24","","","10.1053/j.jrn.2017.02.010"
"32909848","Machine Learning Strategy for Gut Microbiome-Based Diagnostic Screening of Cardiovascular Disease","Aryal S, Alimadadi A, Manandhar I, Joe B, Cheng X.","Hypertension. 2020 Nov;76(5):1555-1562. doi: 10.1161/HYPERTENSIONAHA.120.15885. Epub 2020 Sep 10.","Aryal S","Hypertension","2020","2020/09/10","PMC7577586","NIHMS1622393","10.1161/HYPERTENSIONAHA.120.15885"
"33863898","Berberine attenuates choline-induced atherosclerosis by inhibiting trimethylamine and trimethylamine-N-oxide production via manipulating the gut microbiome","Li X, Su C, Jiang Z, Yang Y, Zhang Y, Yang M, Zhang X, Du Y, Zhang J, Wang L, Jiang J, Hong B.","NPJ Biofilms Microbiomes. 2021 Apr 16;7(1):36. doi: 10.1038/s41522-021-00205-8.","Li X","NPJ Biofilms Microbiomes","2021","2021/04/17","PMC8052457","","10.1038/s41522-021-00205-8"
"32433607","Statin therapy is associated with lower prevalence of gut microbiota dysbiosis","Vieira-Silva S, Falony G, Belda E, Nielsen T, Aron-Wisnewsky J, Chakaroun R, Forslund SK, Assmann K, Valles-Colomer M, Nguyen TTD, Proost S, Prifti E, Tremaroli V, Pons N, Le Chatelier E, Andreelli F, Bastard JP, Coelho LP, Galleron N, Hansen TH, Hulot JS, Lewinter C, Pedersen HK, Quinquis B, Rouault C, Roume H, Salem JE, Søndertoft NB, Touch S; MetaCardis Consortium, Dumas ME, Ehrlich SD, Galan P, Gøtze JP, Hansen T, Holst JJ, Køber L, Letunic I, Nielsen J, Oppert JM, Stumvoll M, Vestergaard H, Zucker JD, Bork P, Pedersen O, Bäckhed F, Clément K, Raes J.","Nature. 2020 May;581(7808):310-315. doi: 10.1038/s41586-020-2269-x. Epub 2020 May 6.","Vieira-Silva S","Nature","2020","2020/05/21","","","10.1038/s41586-020-2269-x"
"28146081","p-Cresyl Sulfate","Gryp T, Vanholder R, Vaneechoutte M, Glorieux G.","Toxins (Basel). 2017 Jan 29;9(2):52. doi: 10.3390/toxins9020052.","Gryp T","Toxins (Basel)","2017","2017/02/02","PMC5331431","","10.3390/toxins9020052"
"29789585","Hypoxia induces senescence of bone marrow mesenchymal stem cells via altered gut microbiota","Xing J, Ying Y, Mao C, Liu Y, Wang T, Zhao Q, Zhang X, Yan F, Zhang H.","Nat Commun. 2018 May 22;9(1):2020. doi: 10.1038/s41467-018-04453-9.","Xing J","Nat Commun","2018","2018/05/24","PMC5964076","","10.1038/s41467-018-04453-9"
"33166735","Dysbiosis is one of the risk factor for stroke and cognitive impairment and potential target for treatment","Koszewicz M, Jaroch J, Brzecka A, Ejma M, Budrewicz S, Mikhaleva LM, Muresanu C, Schield P, Somasundaram SG, Kirkland CE, Avila-Rodriguez M, Aliev G.","Pharmacol Res. 2021 Feb;164:105277. doi: 10.1016/j.phrs.2020.105277. Epub 2020 Nov 7.","Koszewicz M","Pharmacol Res","2021","2020/11/09","","","10.1016/j.phrs.2020.105277"
"30016413","Microbiota-Host Crosstalk: A Bridge Between Cardiovascular Risk Factors, Diet, and Cardiovascular Disease","Amar J.","Am J Hypertens. 2018 Jul 16;31(8):941-944. doi: 10.1093/ajh/hpy067.","Amar J","Am J Hypertens","2018","2018/07/18","","","10.1093/ajh/hpy067"
"29712667","Restructuring of the Gut Microbiome by Intermittent Fasting Prevents Retinopathy and Prolongs Survival in db/db Mice","Beli E, Yan Y, Moldovan L, Vieira CP, Gao R, Duan Y, Prasad R, Bhatwadekar A, White FA, Townsend SD, Chan L, Ryan CN, Morton D, Moldovan EG, Chu FI, Oudit GY, Derendorf H, Adorini L, Wang XX, Evans-Molina C, Mirmira RG, Boulton ME, Yoder MC, Li Q, Levi M, Busik JV, Grant MB.","Diabetes. 2018 Sep;67(9):1867-1879. doi: 10.2337/db18-0158. Epub 2018 Apr 30.","Beli E","Diabetes","2018","2018/05/02","PMC6110320","","10.2337/db18-0158"
"34552566","Gut Microbiota in Adipose Tissue Dysfunction Induced Cardiovascular Disease: Role as a Metabolic Organ","Yang X, Zhang X, Yang W, Yu H, He Q, Xu H, Li S, Shang Z, Gao X, Wang Y, Tong Q.","Front Endocrinol (Lausanne). 2021 Sep 6;12:749125. doi: 10.3389/fendo.2021.749125. eCollection 2021.","Yang X","Front Endocrinol (Lausanne)","2021","2021/09/23","PMC8450894","","10.3389/fendo.2021.749125"
"31894861","Metabolic endotoxemia and cardiovascular disease: A systematic review about potential roles of prebiotics and probiotics","Moludi J, Maleki V, Jafari-Vayghyan H, Vaghef-Mehrabany E, Alizadeh M.","Clin Exp Pharmacol Physiol. 2020 Jun;47(6):927-939. doi: 10.1111/1440-1681.13250. Epub 2020 Jan 24.","Moludi J","Clin Exp Pharmacol Physiol","2020","2020/01/03","","","10.1111/1440-1681.13250"
"29049037","Fractures and the gut microbiome","McGinty T, Mallon PWG.","Curr Opin HIV AIDS. 2018 Jan;13(1):28-37. doi: 10.1097/COH.0000000000000425.","McGinty T","Curr Opin HIV AIDS","2018","2017/10/20","","","10.1097/COH.0000000000000425"
"33686539","Gut Microbiome over a Lifetime and the Association with Hypertension","Yano Y, Niiranen TJ.","Curr Hypertens Rep. 2021 Mar 8;23(3):15. doi: 10.1007/s11906-021-01133-w.","Yano Y","Curr Hypertens Rep","2021","2021/03/09","","","10.1007/s11906-021-01133-w"
"28444579","The Gut, Its Microbiome, and Hypertension","Richards EM, Pepine CJ, Raizada MK, Kim S.","Curr Hypertens Rep. 2017 Apr;19(4):36. doi: 10.1007/s11906-017-0734-1.","Richards EM","Curr Hypertens Rep","2017","2017/04/27","PMC5846192","NIHMS947429","10.1007/s11906-017-0734-1"
"34178875","Targeting TMAO and its metabolic pathway for cardiovascular diseases treatment","Hoseini-Tavassol Z, Hasani-Ranjbar S.","J Diabetes Metab Disord. 2021 May 17;20(1):1095-1097. doi: 10.1007/s40200-021-00819-x. eCollection 2021 Jun.","Hoseini-Tavassol Z","J Diabetes Metab Disord","2021","2021/06/28","PMC8212337","","10.1007/s40200-021-00819-x"
"33810955","Gut microbiota dysbiosis in stable coronary artery disease combined with type 2 diabetes mellitus influences cardiovascular prognosis","Tian R, Liu H, Feng S, Wang H, Wang Y, Wang Y, Liang L, Xu H, Xing H, Zhang S.","Nutr Metab Cardiovasc Dis. 2021 May 6;31(5):1454-1466. doi: 10.1016/j.numecd.2021.01.007. Epub 2021 Jan 21.","Tian R","Nutr Metab Cardiovasc Dis","2021","2021/04/03","","","10.1016/j.numecd.2021.01.007"
"27798455","The gut microbiome and hypertension","Pevsner-Fischer M, Blacher E, Tatirovsky E, Ben-Dov IZ, Elinav E.","Curr Opin Nephrol Hypertens. 2017 Jan;26(1):1-8. doi: 10.1097/MNH.0000000000000293.","Pevsner-Fischer M","Curr Opin Nephrol Hypertens","2017","2016/11/01","","","10.1097/MNH.0000000000000293"
"29728993","The crosstalk of gut microbiota and chronic kidney disease: role of inflammation, proteinuria, hypertension, and diabetes mellitus","Kanbay M, Onal EM, Afsar B, Dagel T, Yerlikaya A, Covic A, Vaziri ND.","Int Urol Nephrol. 2018 Aug;50(8):1453-1466. doi: 10.1007/s11255-018-1873-2. Epub 2018 May 4.","Kanbay M","Int Urol Nephrol","2018","2018/05/06","","","10.1007/s11255-018-1873-2"
"32192995","The gut microbiome and thromboembolism","Hasan RA, Koh AY, Zia A.","Thromb Res. 2020 May;189:77-87. doi: 10.1016/j.thromres.2020.03.003. Epub 2020 Mar 6.","Hasan RA","Thromb Res","2020","2020/03/21","PMC8780211","NIHMS1577161","10.1016/j.thromres.2020.03.003"
"30054529","Gut microbiota is associated with obesity and cardiometabolic disease in a population in the midst of Westernization","de la Cuesta-Zuluaga J, Corrales-Agudelo V, Velásquez-Mejía EP, Carmona JA, Abad JM, Escobar JS.","Sci Rep. 2018 Jul 27;8(1):11356. doi: 10.1038/s41598-018-29687-x.","de la Cuesta-Zuluaga J","Sci Rep","2018","2018/07/29","PMC6063892","","10.1038/s41598-018-29687-x"
"29410236","Gut microbiota and probiotics intervention: A potential therapeutic target for management of cardiometabolic disorders and chronic kidney disease?","Cavalcanti Neto MP, Aquino JS, Romão da Silva LF, de Oliveira Silva R, Guimarães KSL, de Oliveira Y, de Souza EL, Magnani M, Vidal H, de Brito Alves JL.","Pharmacol Res. 2018 Apr;130:152-163. doi: 10.1016/j.phrs.2018.01.020. Epub 2018 Feb 14.","Cavalcanti Neto MP","Pharmacol Res","2018","2018/02/08","","","10.1016/j.phrs.2018.01.020"
"31369290","Hyperuricemia is associated with impaired intestinal permeability in mice","Xu D, Lv Q, Wang X, Cui X, Zhao P, Yang X, Liu X, Yang W, Yang G, Wang G, Wang P, Wang Z, Li Z, Xing S.","Am J Physiol Gastrointest Liver Physiol. 2019 Oct 1;317(4):G484-G492. doi: 10.1152/ajpgi.00151.2019. Epub 2019 Aug 1.","Xu D","Am J Physiol Gastrointest Liver Physiol","2019","2019/08/02","","","10.1152/ajpgi.00151.2019"
"33757127","Gut microbiota dysbiosis promotes age-related atrial fibrillation by lipopolysaccharide and glucose-induced activation of NLRP3-inflammasome","Zhang Y, Zhang S, Li B, Luo Y, Gong Y, Jin X, Zhang J, Zhou Y, Zhuo X, Wang Z, Zhao X, Han X, Gao Y, Yu H, Liang D, Zhao S, Sun D, Wang D, Xu W, Qu G, Bo W, Li D, Wu Y, Li Y.","Cardiovasc Res. 2022 Feb 21;118(3):785-797. doi: 10.1093/cvr/cvab114.","Zhang Y","Cardiovasc Res","2022","2021/03/23","","","10.1093/cvr/cvab114"
"32805390","Association between the gut and oral microbiome with obesity","Gasmi Benahmed A, Gasmi A, Doşa A, Chirumbolo S, Mujawdiya PK, Aaseth J, Dadar M, Bjørklund G.","Anaerobe. 2021 Aug;70:102248. doi: 10.1016/j.anaerobe.2020.102248. Epub 2020 Aug 14.","Gasmi Benahmed A","Anaerobe","2021","2020/08/18","","","10.1016/j.anaerobe.2020.102248"
"33765061","Compositional change of gut microbiome and osteocalcin expressing endothelial progenitor cells in patients with coronary artery disease","Toya T, Ozcan I, Corban MT, Sara JD, Marietta EV, Ahmad A, Horwath IE, Loeffler DL, Murray JA, Lerman LO, Lerman A.","PLoS One. 2021 Mar 25;16(3):e0249187. doi: 10.1371/journal.pone.0249187. eCollection 2021.","Toya T","PLoS One","2021","2021/03/25","PMC7993831","","10.1371/journal.pone.0249187"
"33164814","Impact of gut microbiota: How it could play roles beyond the digestive system on development of cardiovascular and renal diseases","Suganya K, Son T, Kim KW, Koo BS.","Microb Pathog. 2021 Mar;152:104583. doi: 10.1016/j.micpath.2020.104583. Epub 2020 Oct 24.","Suganya K","Microb Pathog","2021","2020/11/09","","","10.1016/j.micpath.2020.104583"
"31726228","Inflammaging as a common ground for the development and maintenance of sarcopenia, obesity, cardiomyopathy and dysbiosis","Livshits G, Kalinkovich A.","Ageing Res Rev. 2019 Dec;56:100980. doi: 10.1016/j.arr.2019.100980. Epub 2019 Nov 11.","Livshits G","Ageing Res Rev","2019","2019/11/15","","","10.1016/j.arr.2019.100980"
"26901254","[The relationship between gut microbiota and cardiovascular diseases]","Gerardi V, Del Zompo F, D'Aversa F, Gasbarrini A.","G Ital Cardiol (Rome). 2016 Jan;17(1):11-4. doi: 10.1714/2140.23182.","Gerardi V","G Ital Cardiol (Rome)","2016","2016/02/23","","","10.1714/2140.23182"
"30575647","The gut microbiome and heart failure","Ahmad AF, Ward NC, Dwivedi G.","Curr Opin Cardiol. 2019 Mar;34(2):225-232. doi: 10.1097/HCO.0000000000000598.","Ahmad AF","Curr Opin Cardiol","2019","2018/12/22","","","10.1097/HCO.0000000000000598"
"34727853","Gut-Brain-Microbiota Axis and Hypertension: A Literature Review","Kwon YN, Kim YJ.","Curr Pharm Des. 2021;27(37):3939-3946. doi: 10.2174/1381612827666210706161733.","Kwon YN","Curr Pharm Des","2021","2021/11/03","","","10.2174/1381612827666210706161733"
"30700856","Proportional changes in the gut microbiome: a risk factor for cardiovascular disease and dementia?","Saji N, Hisada T, Tsuduki T, Niida S, Toba K, Sakurai T.","Hypertens Res. 2019 Jul;42(7):1090-1091. doi: 10.1038/s41440-019-0218-6. Epub 2019 Jan 31.","Saji N","Hypertens Res","2019","2019/02/01","","","10.1038/s41440-019-0218-6"
"32932981","Gut-Derived Protein-Bound Uremic Toxins","Graboski AL, Redinbo MR.","Toxins (Basel). 2020 Sep 11;12(9):590. doi: 10.3390/toxins12090590.","Graboski AL","Toxins (Basel)","2020","2020/09/16","PMC7551879","","10.3390/toxins12090590"
"34397625","Gut dysbiosis and hypertension: is it cause or effect?","Cook KL, Chappell MC.","J Hypertens. 2021 Sep 1;39(9):1768-1770. doi: 10.1097/HJH.0000000000002908.","Cook KL","J Hypertens","2021","2021/08/16","PMC8371703","NIHMS1702240","10.1097/HJH.0000000000002908"
"34142885","Ethanol: striking the cardiovascular system by harming the gut microbiota","Silva CBP, Elias-Oliveira J, McCarthy CG, Wenceslau CF, Carlos D, Tostes RC.","Am J Physiol Heart Circ Physiol. 2021 Aug 1;321(2):H275-H291. doi: 10.1152/ajpheart.00225.2021. Epub 2021 Jun 18.","Silva CBP","Am J Physiol Heart Circ Physiol","2021","2021/06/18","PMC8410123","","10.1152/ajpheart.00225.2021"
"33791231","SARS-CoV-2-Indigenous Microbiota Nexus: Does Gut Microbiota Contribute to Inflammation and Disease Severity in COVID-19?","Chattopadhyay I, Shankar EM.","Front Cell Infect Microbiol. 2021 Mar 11;11:590874. doi: 10.3389/fcimb.2021.590874. eCollection 2021.","Chattopadhyay I","Front Cell Infect Microbiol","2021","2021/04/01","PMC8006403","","10.3389/fcimb.2021.590874"
"33537709","Sequence meets function-microbiota and cardiovascular disease","Kim M, Huda MN, Bennett BJ.","Cardiovasc Res. 2022 Jan 29;118(2):399-412. doi: 10.1093/cvr/cvab030.","Kim M","Cardiovasc Res","2022","2021/02/04","PMC8803075","","10.1093/cvr/cvab030"
