PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30422264","Disturbing Lack of Early Intervention Studies in Bipolar Disorder","Post RM.","JAMA Psychiatry. 2018 Nov 1;75(11):1201-1202. doi: 10.1001/jamapsychiatry.2018.2396.","Post RM","JAMA Psychiatry","2018","2018/11/14","","","10.1001/jamapsychiatry.2018.2396"
"30422265","Disturbing Lack of Early Intervention Studies in Bipolar Disorder-Reply","Correll CU, Galling B, Kane JM.","JAMA Psychiatry. 2018 Nov 1;75(11):1202-1203. doi: 10.1001/jamapsychiatry.2018.2399.","Correll CU","JAMA Psychiatry","2018","2018/11/14","","","10.1001/jamapsychiatry.2018.2399"
"34858089","Translation and validation of PubMed and Embase search filters for identification of systematic reviews, intervention studies, and observational studies in the field of first aid","Avau B, Van Remoortel H, De Buck E.","J Med Libr Assoc. 2021 Oct 1;109(4):599-608. doi: 10.5195/jmla.2021.1219.","Avau B","J Med Libr Assoc","2021","2021/12/03","PMC8608173","","10.5195/jmla.2021.1219"
"28970440","Clinical Outcomes Used in Clinical Pharmacy Intervention Studies in Secondary Care","Kjeldsen LJ, Olesen C, Hansen MK, Nielsen TRH.","Pharmacy (Basel). 2017 May 20;5(2):28. doi: 10.3390/pharmacy5020028.","Kjeldsen LJ","Pharmacy (Basel)","2017","2017/10/04","PMC5597153","","10.3390/pharmacy5020028"
"30974490","Oral hygiene phase revisited: How different study designs have affected results in intervention studies","Preus HR, Maharajasingam N, Rosic J, Baelum V.","J Clin Periodontol. 2019 May;46(5):548-551. doi: 10.1111/jcpe.13109.","Preus HR","J Clin Periodontol","2019","2019/04/12","","","10.1111/jcpe.13109"
"27032052","Nutrition and Frailty: A Review of Clinical Intervention Studies","Manal B, Suzana S, Singh DK.","J Frailty Aging. 2015;4(2):100-6. doi: 10.14283/jfa.2015.49.","Manal B","J Frailty Aging","2015","2016/04/01","","","10.14283/jfa.2015.49"
"29951591","Practice effects in nutrition intervention studies with repeated cognitive testing","Bell L, Lamport DJ, Field DT, Butler LT, Williams CM.","Nutr Healthy Aging. 2018 Jun 15;4(4):309-322. doi: 10.3233/NHA-170038.","Bell L","Nutr Healthy Aging","2018","2018/06/29","PMC6004918","","10.3233/NHA-170038"
"31309900","Reporting of plasma antioxidant activities in human intervention studies in the British Journal of Nutrition","Williamson G.","Br J Nutr. 2019 Oct 14;122(7):721-722. doi: 10.1017/S0007114519001697. Epub 2019 Jul 16.","Williamson G","Br J Nutr","2019","2019/07/17","","","10.1017/S0007114519001697"
"27866165","Anemia and Acute Coronary Syndrome: Time for Intervention Studies","Farhan S, Baber U, Mehran R.","J Am Heart Assoc. 2016 Nov 19;5(11):e004908. doi: 10.1161/JAHA.116.004908.","Farhan S","J Am Heart Assoc","2016","2016/11/21","PMC5210317","","10.1161/JAHA.116.004908"
"24152361","[Intermediate endpoints in clinical research]","Peters SA, Groenwold RH, Bots ML.","Ned Tijdschr Geneeskd. 2013;157(43):A6400.","Peters SA","Ned Tijdschr Geneeskd","2013","2013/10/25","","",""
"27356993","Statistical methodologies to pool across multiple intervention studies","Bangdiwala SI, Bhargava A, O'Connor DP, Robinson TN, Michie S, Murray DM, Stevens J, Belle SH, Templin TN, Pratt CA.","Transl Behav Med. 2016 Jun;6(2):228-35. doi: 10.1007/s13142-016-0386-8.","Bangdiwala SI","Transl Behav Med","2016","2016/07/01","PMC4927450","","10.1007/s13142-016-0386-8"
"29216667","[Confounding and Biasing Variables in Observational and Intervention Studies in Rehabilitation]","Wirtz MA.","Rehabilitation (Stuttg). 2018 Dec;57(6):381-387. doi: 10.1055/s-0043-120911. Epub 2017 Dec 7.","Wirtz MA","Rehabilitation (Stuttg)","2018","2017/12/08","","","10.1055/s-0043-120911"
"23482244","The challenges of enrolling older adults into intervention studies","Knechel NA.","Yale J Biol Med. 2013 Mar;86(1):41-7. Epub 2013 Mar 12.","Knechel NA","Yale J Biol Med","2013","2013/03/14","PMC3584494","",""
"29705988","How home ventilation rates affect health: A literature review","Fisk WJ.","Indoor Air. 2018 Jul;28(4):473-487. doi: 10.1111/ina.12469. Epub 2018 May 18.","Fisk WJ","Indoor Air","2018","2018/04/30","","","10.1111/ina.12469"
"34600657","Design of polyphenol-rich diets in clinical trials: A systematic review","Condezo-Hoyos L, Gazi C, Pérez-Jiménez J.","Food Res Int. 2021 Nov;149:110655. doi: 10.1016/j.foodres.2021.110655. Epub 2021 Aug 20.","Condezo-Hoyos L","Food Res Int","2021","2021/10/03","","","10.1016/j.foodres.2021.110655"
"33168917","The effects of low-calorie sweeteners on energy intake and body weight: a systematic review and meta-analyses of sustained intervention studies","Rogers PJ, Appleton KM.","Int J Obes (Lond). 2021 Mar;45(3):464-478. doi: 10.1038/s41366-020-00704-2. Epub 2020 Nov 9.","Rogers PJ","Int J Obes (Lond)","2021","2020/11/10","","","10.1038/s41366-020-00704-2"
"27377562","Knowledge Dissemination of Intimate Partner Violence Intervention Studies Measured Using Alternative Metrics: Results From a Scoping Review","Madden K, Evaniew N, Scott T, Domazetoska E, Dosanjh P, Li CS, Thabane L, Bhandari M, Sprague S.","J Interpers Violence. 2019 May;34(9):1890-1906. doi: 10.1177/0886260516657914. Epub 2016 Jul 4.","Madden K","J Interpers Violence","2019","2016/07/06","","","10.1177/0886260516657914"
"34275435","Electromyographic Analyses of Trunk Musculature after Stroke: An Integrative Review","Babyar SR, Holland TJ, Rothbart D, Pell J.","Top Stroke Rehabil. 2021 Jul 18:1-16. doi: 10.1080/10749357.2021.1940725. Online ahead of print.","Babyar SR","Top Stroke Rehabil","2021","2021/07/19","","","10.1080/10749357.2021.1940725"
"34743708","The use of the mannitol test as an outcome measure in asthma intervention studies: a review and practical recommendations","Sverrild A, Leadbetter J, Porsbjerg C.","Respir Res. 2021 Nov 7;22(1):287. doi: 10.1186/s12931-021-01876-9.","Sverrild A","Respir Res","2021","2021/11/08","PMC8574016","","10.1186/s12931-021-01876-9"
"26415735","Assisting the bereaved: A systematic review of the evidence for grief counselling","Waller A, Turon H, Mansfield E, Clark K, Hobden B, Sanson-Fisher R.","Palliat Med. 2016 Feb;30(2):132-48. doi: 10.1177/0269216315588728. Epub 2015 Sep 28.","Waller A","Palliat Med","2016","2015/09/30","","","10.1177/0269216315588728"
"30269532","Reducing falls among people living with dementia: A systematic review","Peek K, Bryant J, Carey M, Dodd N, Freund M, Lawson S, Meyer C.","Dementia (London). 2020 Jul;19(5):1621-1640. doi: 10.1177/1471301218803201. Epub 2018 Sep 30.","Peek K","Dementia (London)","2020","2018/10/02","","","10.1177/1471301218803201"
"24430010","Dysnatremias in the ICU: prospective intervention studies needed","Lindner G.","Minerva Anestesiol. 2014 Oct;80(10):1074-5. Epub 2014 Jan 15.","Lindner G","Minerva Anestesiol","2014","2014/01/17","","",""
"23951765","Periodontitis and cardiovascular disease","Jeftha A, Holmes H.","SADJ. 2013 Mar;68(2):60, 62-3.","Jeftha A","SADJ","2013","2013/08/20","","",""
"23397961","Health benefits of particle filtration","Fisk WJ.","Indoor Air. 2013 Oct;23(5):357-68. doi: 10.1111/ina.12036. Epub 2013 Mar 21.","Fisk WJ","Indoor Air","2013","2013/02/13","","","10.1111/ina.12036"
"26387020","Invited review: Recommendations for reporting intervention studies on reproductive performance in dairy cattle: Improving design, analysis, and interpretation of research on reproduction","Lean IJ, Lucy MC, McNamara JP, Bradford BJ, Block E, Thomson JM, Morton JM, Celi P, Rabiee AR, Santos JE, Thatcher WW, LeBlanc SJ.","J Dairy Sci. 2016 Jan;99(1):1-17. doi: 10.3168/jds.2015-9445. Epub 2015 Sep 18.","Lean IJ","J Dairy Sci","2016","2015/09/21","PMC7546966","","10.3168/jds.2015-9445"
"29200034","Research Intervention Fidelity: Tips to Improve Internal Validity of Your Intervention Studies","Siedlecki SL.","Clin Nurse Spec. 2018 Jan/Feb;32(1):12-14. doi: 10.1097/NUR.0000000000000342.","Siedlecki SL","Clin Nurse Spec","2018","2017/12/05","","","10.1097/NUR.0000000000000342"
"24223305","Cardiovascular disease self-care interventions","Dickson VV, Nocella J, Yoon HW, Hammer M, Melkus GD, Chyun D.","Nurs Res Pract. 2013;2013:407608. doi: 10.1155/2013/407608. Epub 2013 Oct 3.","Dickson VV","Nurs Res Pract","2013","2013/11/14","PMC3816062","","10.1155/2013/407608"
"25374114","A select review reporting the quality of studies measuring endothelial dysfunction in randomised diet intervention trials","Costello RB, Lentino CV, Saldanha L, Engler MM, Engler MB, Srinivas P, Sempos CT.","Br J Nutr. 2015 Jan 14;113(1):89-99. doi: 10.1017/S0007114514003353. Epub 2014 Nov 6.","Costello RB","Br J Nutr","2015","2014/11/07","","","10.1017/S0007114514003353"
"30316721","Cortisol and alpha-amylase assessment in psychotherapeutic intervention studies: A systematic review","Laufer S, Engel S, Knaevelsrud C, Schumacher S.","Neurosci Biobehav Rev. 2018 Dec;95:235-262. doi: 10.1016/j.neubiorev.2018.09.023. Epub 2018 Oct 11.","Laufer S","Neurosci Biobehav Rev","2018","2018/10/15","","","10.1016/j.neubiorev.2018.09.023"
"27478372","Involvement of informal caregivers in supporting patients with COPD: a review of intervention studies","Bryant J, Mansfield E, Boyes AW, Waller A, Sanson-Fisher R, Regan T.","Int J Chron Obstruct Pulmon Dis. 2016 Jul 14;11:1587-96. doi: 10.2147/COPD.S107571. eCollection 2016.","Bryant J","Int J Chron Obstruct Pulmon Dis","2016","2016/08/02","PMC4951056","","10.2147/COPD.S107571"
"33028586","Physical activity is good for older adults-but is programme implementation being overlooked? A systematic review of intervention studies that reported frameworks or measures of implementation","Gray SM, McKay HA, Nettlefold L, Race D, Macdonald HM, Naylor PJ, Sims-Gould J.","Br J Sports Med. 2021 Jan;55(2):84-91. doi: 10.1136/bjsports-2020-102465. Epub 2020 Oct 7.","Gray SM","Br J Sports Med","2021","2020/10/08","","","10.1136/bjsports-2020-102465"
"27145119","External validity of post-stroke interventional gait rehabilitation studies","Kafri M, Dickstein R.","Top Stroke Rehabil. 2017 Jan;24(1):61-67. doi: 10.1080/10749357.2016.1176796. Epub 2016 May 4.","Kafri M","Top Stroke Rehabil","2017","2016/05/05","","","10.1080/10749357.2016.1176796"
"25805864","The effect of alcohol consumption on insulin sensitivity and glycemic status: a systematic review and meta-analysis of intervention studies","Schrieks IC, Heil AL, Hendriks HF, Mukamal KJ, Beulens JW.","Diabetes Care. 2015 Apr;38(4):723-32. doi: 10.2337/dc14-1556.","Schrieks IC","Diabetes Care","2015","2015/03/26","","","10.2337/dc14-1556"
"33066504","Effects of Polyphenols on Insulin Resistance","Williamson G, Sheedy K.","Nutrients. 2020 Oct 14;12(10):3135. doi: 10.3390/nu12103135.","Williamson G","Nutrients","2020","2020/10/17","PMC7602234","","10.3390/nu12103135"
"27238631","Assessing validity of observational intervention studies - the Benchmarking Controlled Trials","Malmivaara A.","Ann Med. 2016 Sep;48(6):440-443. doi: 10.1080/07853890.2016.1186830. Epub 2016 May 29.","Malmivaara A","Ann Med","2016","2016/05/31","PMC5152539","","10.1080/07853890.2016.1186830"
"29509476","Attrition in Smoking Cessation Intervention Studies: A Systematic Review","Belita E, Sidani S.","Can J Nurs Res. 2015 Dec;47(4):21-40. doi: 10.1177/084456211504700402.","Belita E","Can J Nurs Res","2015","2018/03/07","","","10.1177/084456211504700402"
"31636052","The Role of Diet in the Prevention of Diabetes among Women with Prior Gestational Diabetes: A Systematic Review of Intervention and Observational Studies","D'Arcy E, Rayner J, Hodge A, Ross LJ, Schoenaker DAJM.","J Acad Nutr Diet. 2020 Jan;120(1):69-85.e7. doi: 10.1016/j.jand.2019.07.021. Epub 2019 Oct 18.","D'Arcy E","J Acad Nutr Diet","2020","2019/10/23","","","10.1016/j.jand.2019.07.021"
"34891756","UNITI Mobile-EMI-Apps for a Large-Scale European Study on Tinnitus","Vogel C, Schobel J, Schlee W, Engelke M, Pryss R.","Annu Int Conf IEEE Eng Med Biol Soc. 2021 Nov;2021:2358-2362. doi: 10.1109/EMBC46164.2021.9630482.","Vogel C","Annu Int Conf IEEE Eng Med Biol Soc","2021","2021/12/11","","","10.1109/EMBC46164.2021.9630482"
"22531897","Lack of uniform diagnostic criteria for cervical radiculopathy in conservative intervention studies: a systematic review","Thoomes EJ, Scholten-Peeters GG, de Boer AJ, Olsthoorn RA, Verkerk K, Lin C, Verhagen AP.","Eur Spine J. 2012 Aug;21(8):1459-70. doi: 10.1007/s00586-012-2297-9. Epub 2012 Apr 25.","Thoomes EJ","Eur Spine J","2012","2012/04/26","PMC3535232","","10.1007/s00586-012-2297-9"
"29943276","Differences in the interpretation of a modernized Mediterranean diet prescribed in intervention studies for the management of type 2 diabetes: how closely does this align with a traditional Mediterranean diet?","Villani A, Sultana J, Doecke J, Mantzioris E.","Eur J Nutr. 2019 Jun;58(4):1369-1380. doi: 10.1007/s00394-018-1757-3. Epub 2018 Jun 25.","Villani A","Eur J Nutr","2019","2018/06/27","","","10.1007/s00394-018-1757-3"
"31668459","Review of outcome measures in PARO robot intervention studies for dementia care","Kang HS, Makimoto K, Konno R, Koh IS.","Geriatr Nurs. 2020 May-Jun;41(3):207-214. doi: 10.1016/j.gerinurse.2019.09.003. Epub 2019 Oct 24.","Kang HS","Geriatr Nurs","2020","2019/11/01","","","10.1016/j.gerinurse.2019.09.003"
"25672656","Association between periodontal disease and overweight and obesity: a systematic review","Keller A, Rohde JF, Raymond K, Heitmann BL.","J Periodontol. 2015 Jun;86(6):766-76. doi: 10.1902/jop.2015.140589. Epub 2015 Feb 12.","Keller A","J Periodontol","2015","2015/02/13","","","10.1902/jop.2015.140589"
"33325641","Discriminating Dietary Responses by Combining Transcriptomics and Metabolomics Data in Nutrition Intervention Studies","Burton-Pimentel KJ, Pimentel G, Hughes M, Michielsen CC, Fatima A, Vionnet N, Afman LA, Roche HM, Brennan L, Ibberson M, Vergères G.","Mol Nutr Food Res. 2021 Feb;65(4):e2000647. doi: 10.1002/mnfr.202000647. Epub 2021 Jan 29.","Burton-Pimentel KJ","Mol Nutr Food Res","2021","2020/12/16","PMC8221028","","10.1002/mnfr.202000647"
"28562491","New findings of oxidative stress biomarkers in nutritional research","Kochlik B, Grune T, Weber D.","Curr Opin Clin Nutr Metab Care. 2017 Sep;20(5):349-359. doi: 10.1097/MCO.0000000000000388.","Kochlik B","Curr Opin Clin Nutr Metab Care","2017","2017/06/01","","","10.1097/MCO.0000000000000388"
"23666201","A systematic review of naturalistic interventions in refugee populations","van Wyk S, Schweitzer RD.","J Immigr Minor Health. 2014 Oct;16(5):968-77. doi: 10.1007/s10903-013-9835-3.","van Wyk S","J Immigr Minor Health","2014","2013/05/14","","","10.1007/s10903-013-9835-3"
"34769961","The Psychosocial Effects of Taekwondo Training: A Meta-Analysis","Kim YJ, Baek SH, Park JB, Choi SH, Lee JD, Nam SS.","Int J Environ Res Public Health. 2021 Oct 30;18(21):11427. doi: 10.3390/ijerph182111427.","Kim YJ","Int J Environ Res Public Health","2021","2021/11/13","PMC8583609","","10.3390/ijerph182111427"
"26062574","Whole-grain foods and chronic disease: evidence from epidemiological and intervention studies","Seal CJ, Brownlee IA.","Proc Nutr Soc. 2015 Aug;74(3):313-9. doi: 10.1017/S0029665115002104. Epub 2015 Jun 11.","Seal CJ","Proc Nutr Soc","2015","2015/06/12","","","10.1017/S0029665115002104"
"30781873","Overview of Human Intervention Studies Evaluating the Impact of the Mediterranean Diet on Markers of DNA Damage","Del Bo' C, Marino M, Martini D, Tucci M, Ciappellano S, Riso P, Porrini M.","Nutrients. 2019 Feb 13;11(2):391. doi: 10.3390/nu11020391.","Del Bo' C","Nutrients","2019","2019/02/21","PMC6412605","","10.3390/nu11020391"
"29167029","Intervention studies to foster resilience - A systematic review and proposal for a resilience framework in future intervention studies","Chmitorz A, Kunzler A, Helmreich I, Tüscher O, Kalisch R, Kubiak T, Wessa M, Lieb K.","Clin Psychol Rev. 2018 Feb;59:78-100. doi: 10.1016/j.cpr.2017.11.002. Epub 2017 Nov 10.","Chmitorz A","Clin Psychol Rev","2018","2017/11/24","","","10.1016/j.cpr.2017.11.002"
"23364038","[Meta-analysis of spiritual intervention studies on biological, psychological, and spiritual outcomes]","Oh PJ, Kim YH.","J Korean Acad Nurs. 2012 Dec;42(6):833-42. doi: 10.4040/jkan.2012.42.6.833.","Oh PJ","J Korean Acad Nurs","2012","2013/02/01","","","10.4040/jkan.2012.42.6.833"
"26807933","Psycho-Socio-Economic Issues Challenging Multidrug Resistant Tuberculosis Patients: A Systematic Review","Thomas BE, Shanmugam P, Malaisamy M, Ovung S, Suresh C, Subbaraman R, Adinarayanan S, Nagarajan K.","PLoS One. 2016 Jan 25;11(1):e0147397. doi: 10.1371/journal.pone.0147397. eCollection 2016.","Thomas BE","PLoS One","2016","2016/01/26","PMC4726571","","10.1371/journal.pone.0147397"
"26117841","Nutrigenetics of cholesterol metabolism: observational and dietary intervention studies in the postgenomic era","Abdullah MM, Jones PJ, Eck PK.","Nutr Rev. 2015 Aug;73(8):523-43. doi: 10.1093/nutrit/nuv016. Epub 2015 Jun 27.","Abdullah MM","Nutr Rev","2015","2015/06/29","","","10.1093/nutrit/nuv016"
"32780416","Outcome Measures for Interventions to Reduce Inappropriate Chronic Drugs: A Narrative Review","Aubert CE, Kerr EA, Maratt JK, Klamerus ML, Hofer TP.","J Am Geriatr Soc. 2020 Oct;68(10):2390-2398. doi: 10.1111/jgs.16697. Epub 2020 Aug 11.","Aubert CE","J Am Geriatr Soc","2020","2020/08/12","","","10.1111/jgs.16697"
"25291133","Can whole grain help in weight management?","Thielecke F, Jonnalagadda SS.","J Clin Gastroenterol. 2014 Nov-Dec;48 Suppl 1:S70-7. doi: 10.1097/MCG.0000000000000243.","Thielecke F","J Clin Gastroenterol","2014","2014/10/08","","","10.1097/MCG.0000000000000243"
"25156891","Dairy consumption and insulin sensitivity: a systematic review of short- and long-term intervention studies","Turner KM, Keogh JB, Clifton PM.","Nutr Metab Cardiovasc Dis. 2015 Jan;25(1):3-8. doi: 10.1016/j.numecd.2014.07.013. Epub 2014 Aug 7.","Turner KM","Nutr Metab Cardiovasc Dis","2015","2014/08/27","","","10.1016/j.numecd.2014.07.013"
"30711213","(Outcome) Measure for (Intervention) Measures: A Guide to Choosing the Appropriate Noninvasive Clinical Outcome Measure for Intervention Studies in Celiac Disease","Singh P, Silvester JA, Leffler D.","Gastroenterol Clin North Am. 2019 Mar;48(1):85-99. doi: 10.1016/j.gtc.2018.09.006. Epub 2018 Dec 13.","Singh P","Gastroenterol Clin North Am","2019","2019/02/04","PMC6368393","NIHMS1516695","10.1016/j.gtc.2018.09.006"
"35332573","Electronic health record databases provide a platform for intervention studies","Csonka P, Korppi M.","Acta Paediatr. 2022 Jun;111(6):1104-1106. doi: 10.1111/apa.16329. Epub 2022 Mar 24.","Csonka P","Acta Paediatr","2022","2022/03/25","","","10.1111/apa.16329"
