PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33198247","Physiopathology of Lifestyle Interventions in Non-Alcoholic Fatty Liver Disease (NAFLD)","Carneros D, López-Lluch G, Bustos M.","Nutrients. 2020 Nov 12;12(11):3472. doi: 10.3390/nu12113472.","Carneros D","Nutrients","2020","2020/11/17","PMC7697937","","10.3390/nu12113472"
"25612518","Effect of a high-fat diet on the hepatic expression of nuclear receptors and their target genes: relevance to drug disposition","Ghoneim RH, Ngo Sock ET, Lavoie JM, Piquette-Miller M.","Br J Nutr. 2015 Feb 14;113(3):507-16. doi: 10.1017/S0007114514003717. Epub 2015 Jan 23.","Ghoneim RH","Br J Nutr","2015","2015/01/24","","","10.1017/S0007114514003717"
"33095787","Association between diet-related greenhouse gas emissions and nutrient intake adequacy among Japanese adults","Sugimoto M, Murakami K, Fujiwara A, Asakura K, Masayasu S, Sasaki S.","PLoS One. 2020 Oct 23;15(10):e0240803. doi: 10.1371/journal.pone.0240803. eCollection 2020.","Sugimoto M","PLoS One","2020","2020/10/23","PMC7584234","","10.1371/journal.pone.0240803"
"31373541","Adverse early-life environment impairs postnatal lung development in mice","Lai PY, Jing X, Michalkiewicz T, Entringer B, Ke X, Majnik A, Kriegel AJ, Liu P, Lane RH, Konduri GG.","Physiol Genomics. 2019 Sep 1;51(9):462-470. doi: 10.1152/physiolgenomics.00016.2019. Epub 2019 Aug 2.","Lai PY","Physiol Genomics","2019","2019/08/03","PMC6766700","","10.1152/physiolgenomics.00016.2019"
"23286788","Diet, a new target to prevent depression?","Sanchez-Villegas A, Martínez-González MA.","BMC Med. 2013 Jan 3;11:3. doi: 10.1186/1741-7015-11-3.","Sanchez-Villegas A","BMC Med","2013","2013/01/05","PMC3570363","","10.1186/1741-7015-11-3"
"31464383","Facilitators and Barriers to Adoption of a Healthy Diet in Survivors of Colorectal Cancer","Lee MK, Park SY, Choi GS.","J Nurs Scholarsh. 2019 Sep;51(5):509-517. doi: 10.1111/jnu.12496. Epub 2019 Aug 29.","Lee MK","J Nurs Scholarsh","2019","2019/08/30","","","10.1111/jnu.12496"
"33651486","Fish Oil Diet during Pre-mating, Gestation, and Lactation in Adult Offspring Rats on Cancer Cachexia Prevention","Oliveira SCP, Miyaguti NADS, Russell ST, Tobar N, Geraldo MV, Gomes-Marcondes MCC.","Mol Nutr Food Res. 2021 May;65(9):e2000863. doi: 10.1002/mnfr.202000863. Epub 2021 Apr 10.","Oliveira SCP","Mol Nutr Food Res","2021","2021/03/02","","","10.1002/mnfr.202000863"
"24251703","Colon epithelial proliferation and carcinogenesis in diet-induced obesity","Takahashi H, Hosono K, Endo H, Nakajima A.","J Gastroenterol Hepatol. 2013 Dec;28 Suppl 4:41-7. doi: 10.1111/jgh.12240.","Takahashi H","J Gastroenterol Hepatol","2013","2013/11/21","","","10.1111/jgh.12240"
"31466642","Sustainable diet from the urban Brazilian consumer perspective","Barone B, Nogueira RM, Guimarães KRLSLQ, Behrens JH.","Food Res Int. 2019 Oct;124:206-212. doi: 10.1016/j.foodres.2018.05.027. Epub 2018 May 18.","Barone B","Food Res Int","2019","2019/08/31","","","10.1016/j.foodres.2018.05.027"
"32699631","A critical review of diet-related surveys in England, 1970-2018","Campbell M, Smith D, Baird J, Vogel C, Moon EG.","Arch Public Health. 2020 Jul 20;78:66. doi: 10.1186/s13690-020-00447-6. eCollection 2020.","Campbell M","Arch Public Health","2020","2020/07/24","PMC7370528","","10.1186/s13690-020-00447-6"
"22394108","Nonalcoholic fatty liver disease: a nutritional approach","Colak Y, Tuncer I, Senates E, Ozturk O, Doganay L, Yilmaz Y.","Metab Syndr Relat Disord. 2012 Jun;10(3):161-6. doi: 10.1089/met.2011.0145. Epub 2012 Mar 6.","Colak Y","Metab Syndr Relat Disord","2012","2012/03/08","","","10.1089/met.2011.0145"
"30095062","Adolescents' diet quality in relation to their relatives' and peers' diet engagement and encouragement: the Healthy Lifestyle in Europe by Nutrition in Adolescence (HELENA) study","Vanhelst J, Béghin L, Drumez E, Duhamel A, De Henauw S, Ruiz JR, Kafatos A, Manios Y, Widhalm K, Mauro B, Sjöström M, Kersting M, Gottrand F.","Public Health Nutr. 2018 Dec;21(17):3192-3201. doi: 10.1017/S1368980018001787. Epub 2018 Aug 10.","Vanhelst J","Public Health Nutr","2018","2018/08/11","","","10.1017/S1368980018001787"
"29536835","[The effects of ketogenic diet are numerous]","Møhl T, Miranda MJ.","Ugeskr Laeger. 2018 Mar 5;180(10):V05170345.","Møhl T","Ugeskr Laeger","2018","2018/03/15","","",""
"32681684","Reconstructing marine plankton food web interactions using DNA metabarcoding","Zamora-Terol S, Novotny A, Winder M.","Mol Ecol. 2020 Sep;29(17):3380-3395. doi: 10.1111/mec.15555. Epub 2020 Aug 9.","Zamora-Terol S","Mol Ecol","2020","2020/07/19","","","10.1111/mec.15555"
"34592146","Vitamin B(12) impacts amyloid beta-induced proteotoxicity by regulating the methionine/S-adenosylmethionine cycle","Lam AB, Kervin K, Tanis JE.","Cell Rep. 2021 Sep 28;36(13):109753. doi: 10.1016/j.celrep.2021.109753.","Lam AB","Cell Rep","2021","2021/09/30","PMC8522492","NIHMS1744535","10.1016/j.celrep.2021.109753"
"33915885","Gut Dysbiosis and Western Diet in the Pathogenesis of Essential Arterial Hypertension: A Narrative Review","Canale MP, Noce A, Di Lauro M, Marrone G, Cantelmo M, Cardillo C, Federici M, Di Daniele N, Tesauro M.","Nutrients. 2021 Apr 1;13(4):1162. doi: 10.3390/nu13041162.","Canale MP","Nutrients","2021","2021/04/30","PMC8066853","","10.3390/nu13041162"
"34525859","Atherosclerotic lesion-specific copper delivery suppresses atherosclerosis in high-cholesterol-fed rabbits","Wang N, Xu X, Li H, Feng Q, Wang H, Kang YJ.","Exp Biol Med (Maywood). 2021 Dec;246(24):2671-2678. doi: 10.1177/15353702211046541. Epub 2021 Sep 16.","Wang N","Exp Biol Med (Maywood)","2021","2021/09/16","PMC8669168","","10.1177/15353702211046541"
"28594351","Exploring Diet Quality between Urban and Rural Dwelling Women of Reproductive Age","Martin JC, Moran LJ, Teede HJ, Ranasinha S, Lombard CB, Harrison CL.","Nutrients. 2017 Jun 8;9(6):586. doi: 10.3390/nu9060586.","Martin JC","Nutrients","2017","2017/06/09","PMC5490565","","10.3390/nu9060586"
"24936260","Emerging role of protein kinase C in energy homeostasis: A brief overview","Mehta KD.","World J Diabetes. 2014 Jun 15;5(3):385-92. doi: 10.4239/wjd.v5.i3.385.","Mehta KD","World J Diabetes","2014","2014/06/18","PMC4058743","","10.4239/wjd.v5.i3.385"
"35052371","Epigenetics in the Uterine Environment: How Maternal Diet and ART May Influence the Epigenome in the Offspring with Long-Term Health Consequences","Peral-Sanchez I, Hojeij B, Ojeda DA, Steegers-Theunissen RPM, Willaime-Morawek S.","Genes (Basel). 2021 Dec 23;13(1):31. doi: 10.3390/genes13010031.","Peral-Sanchez I","Genes (Basel)","2021","2022/01/21","PMC8774448","","10.3390/genes13010031"
"28215066","How to modulate gut microbiota: diet, preprobiotics or antibiotics?","Ponziani FR, Binda C, Gasbarrini A.","Minerva Gastroenterol Dietol. 2017 Dec;63(4):411-419. doi: 10.23736/S1121-421X.17.02382-0. Epub 2017 Feb 17.","Ponziani FR","Minerva Gastroenterol Dietol","2017","2017/02/21","","","10.23736/S1121-421X.17.02382-0"
"35055882","First Evidence of Feeding-Induced RNAi in Banana Weevil via Exogenous Application of dsRNA","Mwaka HS, Christiaens O, Bwesigye PN, Kubiriba J, Tushemereirwe WK, Gheysen G, Smagghe G.","Insects. 2021 Dec 29;13(1):40. doi: 10.3390/insects13010040.","Mwaka HS","Insects","2021","2022/01/21","PMC8779063","","10.3390/insects13010040"
"27189661","Alternating Diet as a Preventive and Therapeutic Intervention for High Fat Diet-induced Metabolic Disorder","Ma Y, Gao M, Liu D.","Sci Rep. 2016 May 18;6:26325. doi: 10.1038/srep26325.","Ma Y","Sci Rep","2016","2016/05/19","PMC4870701","","10.1038/srep26325"
"28445443","NutrimiRAging: Micromanaging Nutrient Sensing Pathways through Nutrition to Promote Healthy Aging","Micó V, Berninches L, Tapia J, Daimiel L.","Int J Mol Sci. 2017 Apr 26;18(5):915. doi: 10.3390/ijms18050915.","Micó V","Int J Mol Sci","2017","2017/04/27","PMC5454828","","10.3390/ijms18050915"
"22644232","Cancer prevention in Europe: the Mediterranean diet as a protective choice","Giacosa A, Barale R, Bavaresco L, Gatenby P, Gerbi V, Janssens J, Johnston B, Kas K, La Vecchia C, Mainguet P, Morazzoni P, Negri E, Pelucchi C, Pezzotti M, Rondanelli M.","Eur J Cancer Prev. 2013 Jan;22(1):90-5. doi: 10.1097/CEJ.0b013e328354d2d7.","Giacosa A","Eur J Cancer Prev","2013","2012/05/31","","","10.1097/CEJ.0b013e328354d2d7"
"29652820","Diet Quality and Nutrient Intake of Urban Overweight and Obese Primarily African American Older Adults with Osteoarthritis","Vergis S, Schiffer L, White T, McLeod A, Khudeira N, Demott A, Fitzgibbon M, Hughes S, Tussing-Humphreys L.","Nutrients. 2018 Apr 13;10(4):485. doi: 10.3390/nu10040485.","Vergis S","Nutrients","2018","2018/04/14","PMC5946270","","10.3390/nu10040485"
"29666152","Phenylmethimazole abrogates diet-induced inflammation, glucose intolerance and NAFLD","Patton A, Church T, Wilson C, Thuma J, Goetz DJ, Berryman DE, List EO, Schwartz F, McCall KD.","J Endocrinol. 2018 Jun;237(3):337-351. doi: 10.1530/JOE-18-0078. Epub 2018 Apr 17.","Patton A","J Endocrinol","2018","2018/04/19","PMC5958349","","10.1530/JOE-18-0078"
"30185666","Cyclin-dependent kinase 4 is a preclinical target for diet-induced obesity","Iqbal NJ, Lu Z, Liu SM, Schwartz GJ, Chua S Jr, Zhu L.","JCI Insight. 2018 Sep 6;3(17):e123000. doi: 10.1172/jci.insight.123000. eCollection 2018 Sep 6.","Iqbal NJ","JCI Insight","2018","2018/09/07","PMC6171799","","10.1172/jci.insight.123000"
"31759830","[Effect of intensive nutritional intervention in patients refractory to weight loss]","Álvarez-Álvarez L, Rubín-García M, Vitelli Storelli F, Fernández-Vázquez JP, Basora J, Fitó M.","Semergen. 2020 Apr;46(3):167-174. doi: 10.1016/j.semerg.2019.09.006. Epub 2019 Nov 20.","Álvarez-Álvarez L","Semergen","2020","2019/11/25","","","10.1016/j.semerg.2019.09.006"
"34504172","TLR4-interactor with leucine-rich repeats (TRIL) is involved in diet-induced hypothalamic inflammation","Moura-Assis A, Nogueira PAS, de-Lima-Junior JC, Simabuco FM, Gaspar JM, Donato J Jr, Velloso LA.","Sci Rep. 2021 Sep 9;11(1):18015. doi: 10.1038/s41598-021-97291-7.","Moura-Assis A","Sci Rep","2021","2021/09/10","PMC8429592","","10.1038/s41598-021-97291-7"
"33145706","Preventing Excess Gestational Weight Gain and Obesity in Pregnancy: the Potential of Targeting Psychological Mechanisms","Blau LE, Hormes JM.","Curr Obes Rep. 2020 Dec;9(4):522-529. doi: 10.1007/s13679-020-00415-9. Epub 2020 Nov 4.","Blau LE","Curr Obes Rep","2020","2020/11/04","","","10.1007/s13679-020-00415-9"
"30768595","Anti-inflammatory microRNA-146a protects mice from diet-induced metabolic disease","Runtsch MC, Nelson MC, Lee SH, Voth W, Alexander M, Hu R, Wallace J, Petersen C, Panic V, Villanueva CJ, Evason KJ, Bauer KM, Mosbruger T, Boudina S, Bronner M, Round JL, Drummond MJ, O'Connell RM.","PLoS Genet. 2019 Feb 15;15(2):e1007970. doi: 10.1371/journal.pgen.1007970. eCollection 2019 Feb.","Runtsch MC","PLoS Genet","2019","2019/02/16","PMC6395003","","10.1371/journal.pgen.1007970"
"31282806","Profiling the rainbow trout hepatic miRNAome under diet-induced hyperglycemia","Kostyniuk DJ, Marandel L, Jubouri M, Dias K, de Souza RF, Zhang D, Martyniuk CJ, Panserat S, Mennigen JA.","Physiol Genomics. 2019 Sep 1;51(9):411-431. doi: 10.1152/physiolgenomics.00032.2019. Epub 2019 Jul 8.","Kostyniuk DJ","Physiol Genomics","2019","2019/07/09","PMC6766702","","10.1152/physiolgenomics.00032.2019"
"32041718","Tissue Distribution of Doxycycline in Animal Models of Tuberculosis","Gengenbacher M, Zimmerman MD, Sarathy JP, Kaya F, Wang H, Mina M, Carter C, Hossen MA, Su H, Trujillo C, Ehrt S, Schnappinger D, Dartois V.","Antimicrob Agents Chemother. 2020 Apr 21;64(5):e02479-19. doi: 10.1128/AAC.02479-19. Print 2020 Apr 21.","Gengenbacher M","Antimicrob Agents Chemother","2020","2020/02/12","PMC7179585","","10.1128/AAC.02479-19"
"29569232","Prediction of responders to ketogenic diet based on syndrome and etiology: identification of a new target population?","Auvin S.","Dev Med Child Neurol. 2018 Jul;60(7):644. doi: 10.1111/dmcn.13755. Epub 2018 Mar 22.","Auvin S","Dev Med Child Neurol","2018","2018/03/24","","","10.1111/dmcn.13755"
"29423909","Perinatal high fat diet and early life methyl donor supplementation alter one carbon metabolism and DNA methylation in the brain","McKee SE, Zhang S, Chen L, Rabinowitz JD, Reyes TM.","J Neurochem. 2018 Jun;145(5):362-373. doi: 10.1111/jnc.14319. Epub 2018 Apr 16.","McKee SE","J Neurochem","2018","2018/02/10","PMC6288810","NIHMS940360","10.1111/jnc.14319"
"28035217","The possible role of diet in the pathogenesis of adult female acne","Romańska-Gocka K, Woźniak M, Kaczmarek-Skamira E, Zegarska B.","Postepy Dermatol Alergol. 2016 Dec;33(6):416-420. doi: 10.5114/ada.2016.63880. Epub 2016 Dec 2.","Romańska-Gocka K","Postepy Dermatol Alergol","2016","2016/12/31","PMC5183780","","10.5114/ada.2016.63880"
"31566152","Climate impact from diet in relation to background and sociodemographic characteristics in the Västerbotten Intervention Programme","Strid A, Hallström E, Hjorth T, Johansson I, Lindahl B, Sonesson U, Winkvist A, Huseinovic E.","Public Health Nutr. 2019 Dec;22(17):3288-3297. doi: 10.1017/S1368980019002131. Epub 2019 Sep 30.","Strid A","Public Health Nutr","2019","2019/10/01","","","10.1017/S1368980019002131"
"23404947","Chronic leucine supplementation increases body weight and insulin sensitivity in rats on high-fat diet likely by promoting insulin signaling in insulin-target tissues","Li X, Wang X, Liu R, Ma Y, Guo H, Hao L, Yao P, Liu L, Sun X, He K, Cao W, Yang X.","Mol Nutr Food Res. 2013 Jun;57(6):1067-79. doi: 10.1002/mnfr.201200311. Epub 2013 Feb 13.","Li X","Mol Nutr Food Res","2013","2013/02/14","","","10.1002/mnfr.201200311"
"32816619","Modifying macronutrients is superior to microbiome transplantation in treating nonalcoholic fatty liver disease","Mitsinikos FT, Chac D, Schillingford N, DePaolo RW.","Gut Microbes. 2020 Nov 9;12(1):1-16. doi: 10.1080/19490976.2020.1792256.","Mitsinikos FT","Gut Microbes","2020","2020/08/21","PMC7524401","","10.1080/19490976.2020.1792256"
"29503751","Evaluating the Dietary and Nutritional Apps in the Google Play Store","Schumer H, Amadi C, Joshi A.","Healthc Inform Res. 2018 Jan;24(1):38-45. doi: 10.4258/hir.2018.24.1.38. Epub 2018 Jan 31.","Schumer H","Healthc Inform Res","2018","2018/03/06","PMC5820085","","10.4258/hir.2018.24.1.38"
"30248479","Soy-deficient diet induces renal lesions in juvenile rats","Parker E, McElroy P, Picut C, Szabo K, White-Hunt S.","Food Chem Toxicol. 2018 Nov;121:467-471. doi: 10.1016/j.fct.2018.09.044. Epub 2018 Sep 21.","Parker E","Food Chem Toxicol","2018","2018/09/25","","","10.1016/j.fct.2018.09.044"
"30224057","Atf3 induction is a therapeutic target for obesity and metabolic diseases","Kim S, Song NJ, Bahn G, Chang SH, Yun UJ, Ku JM, Jo DG, Park KW.","Biochem Biophys Res Commun. 2018 Oct 12;504(4):903-908. doi: 10.1016/j.bbrc.2018.09.048. Epub 2018 Sep 14.","Kim S","Biochem Biophys Res Commun","2018","2018/09/19","","","10.1016/j.bbrc.2018.09.048"
"33032224","Toxicological outcome of exposure to psychoactive drugs carbamazepine and diazepam on non-target insect Nauphoeta cinerea","Adedara IA, Ajayi BO, Afolabi BA, Awogbindin IO, Rocha JBT, Farombi EO.","Chemosphere. 2021 Feb;264(Pt 1):128449. doi: 10.1016/j.chemosphere.2020.128449. Epub 2020 Sep 28.","Adedara IA","Chemosphere","2021","2020/10/08","","","10.1016/j.chemosphere.2020.128449"
"31816509","Motivators and barriers to adoption of a healthy diet by survivors of stomach cancer: A cross-sectional study","Ryu SW, Son YG, Lee MK.","Eur J Oncol Nurs. 2020 Feb;44:101703. doi: 10.1016/j.ejon.2019.101703. Epub 2019 Nov 26.","Ryu SW","Eur J Oncol Nurs","2020","2019/12/10","","","10.1016/j.ejon.2019.101703"
"33586490","High NOV/CCN3 expression during high-fat diet pregnancy in mice affects GLUT3 expression and the mTOR pathway","Wang H, Huang B, Hou A, Xue L, Wang B, Chen J, Li M, Zhang JV.","Am J Physiol Endocrinol Metab. 2021 Apr 1;320(4):E786-E796. doi: 10.1152/ajpendo.00230.2020. Epub 2021 Feb 15.","Wang H","Am J Physiol Endocrinol Metab","2021","2021/02/15","","","10.1152/ajpendo.00230.2020"
"28337425","Post-Prostatectomy Image-Guided Radiotherapy: The Invisible Target Concept","Vilotte F, Antoine M, Bobin M, Latorzeff I, Supiot S, Richaud P, Thomas L, Leduc N, Guérif S, Iriondo-Alberdi J, de Crevoisier R, Sargos P.","Front Oncol. 2017 Mar 9;7:34. doi: 10.3389/fonc.2017.00034. eCollection 2017.","Vilotte F","Front Oncol","2017","2017/03/25","PMC5343009","","10.3389/fonc.2017.00034"
"31263961","Modifiable Host Factors in Melanoma: Emerging Evidence for Obesity, Diet, Exercise, and the Microbiome","Warner AB, McQuade JL.","Curr Oncol Rep. 2019 Jul 1;21(8):72. doi: 10.1007/s11912-019-0814-2.","Warner AB","Curr Oncol Rep","2019","2019/07/03","PMC7472428","NIHMS1623609","10.1007/s11912-019-0814-2"
"34008852","Using the behavior change wheel to develop text messages to promote diet and physical activity adherence following a diabetes prevention program","MacPherson MM, Cranston KD, Locke SR, Bourne JE, Jung ME.","Transl Behav Med. 2021 Aug 13;11(8):1585-1595. doi: 10.1093/tbm/ibab058.","MacPherson MM","Transl Behav Med","2021","2021/05/19","PMC8604265","","10.1093/tbm/ibab058"
"30980498","Grape Seed Proanthocyanidins Target the Enteroendocrine System in Cafeteria-Diet-Fed Rats","Ginés I, Gil-Cardoso K, Terra X, Blay M, Pérez-Vendrell AM, Pinent M, Ardévol A.","Mol Nutr Food Res. 2019 Jun;63(11):e1800912. doi: 10.1002/mnfr.201800912. Epub 2019 Apr 22.","Ginés I","Mol Nutr Food Res","2019","2019/04/14","","","10.1002/mnfr.201800912"
"31781932","Is a semi-elemental diet better than a polymeric diet after congenital heart surgery?","Rooze S, Namane SA, Beretta X, Vicinanza A, Vens D, Voglet C, Willems A, Goyens P, Biarent D.","Eur J Pediatr. 2020 Mar;179(3):423-430. doi: 10.1007/s00431-019-03505-6. Epub 2019 Nov 28.","Rooze S","Eur J Pediatr","2020","2019/11/30","","","10.1007/s00431-019-03505-6"
"31742332","Prenatal exercise reverses high-fat-diet-induced placental alterations and alters male fetal hypothalamus during late gestation in rats†","Song L, Yan J, Wang N, Wei X, Luo X, Meng K, Sun B.","Biol Reprod. 2020 Mar 13;102(3):705-716. doi: 10.1093/biolre/ioz213.","Song L","Biol Reprod","2020","2019/11/20","","","10.1093/biolre/ioz213"
"35052415","Comprehensive miRNA and DNA Microarray Analyses Reveal the Response of Hepatic miR-203 and Its Target Gene to Protein Malnutrition in Rats","Takahashi K, Jia H, Takahashi S, Kato H.","Genes (Basel). 2021 Dec 28;13(1):75. doi: 10.3390/genes13010075.","Takahashi K","Genes (Basel)","2021","2022/01/21","PMC8774329","","10.3390/genes13010075"
"31834615","The association between the cost and quality of diets of children in Canada","Bukambu E, Lieffers JRL, Ekwaru JP, Veugelers PJ, Ohinmaa A.","Can J Public Health. 2020 Apr;111(2):269-277. doi: 10.17269/s41997-019-00264-7. Epub 2019 Dec 13.","Bukambu E","Can J Public Health","2020","2019/12/14","PMC7109244","","10.17269/s41997-019-00264-7"
"34571708","The Regulatory Mechanism of Feeding a Diet High in Rice Grain on the Growth and microRNA Expression Profiles of the Spleen, Taking Goats as an Artiodactyl Model","Yan Q, Wang K, Han X, Tan Z.","Biology (Basel). 2021 Aug 26;10(9):832. doi: 10.3390/biology10090832.","Yan Q","Biology (Basel)","2021","2021/09/28","PMC8467863","","10.3390/biology10090832"
"33212852","Benefits of Anthocyanin-Rich Black Rice Fraction and Wood Sterols to Control Plasma and Tissue Lipid Concentrations in Wistar Kyoto Rats Fed an Atherogenic Diet","Kopeć A, Zawistowski J, Kitts DD.","Molecules. 2020 Nov 17;25(22):5363. doi: 10.3390/molecules25225363.","Kopeć A","Molecules","2020","2020/11/20","PMC7698440","","10.3390/molecules25225363"
