PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31143780","Cutting Edge: Probiotics and Fecal Microbiota Transplantation in Immunomodulation","Zeng W, Shen J, Bo T, Peng L, Xu H, Nasser MI, Zhuang Q, Zhao M.","J Immunol Res. 2019 Apr 16;2019:1603758. doi: 10.1155/2019/1603758. eCollection 2019.","Zeng W","J Immunol Res","2019","2019/05/31","PMC6501133","","10.1155/2019/1603758"
"25685762","Review on microbiota and effectiveness of probiotics use in older","Rondanelli M, Giacosa A, Faliva MA, Perna S, Allieri F, Castellazzi AM.","World J Clin Cases. 2015 Feb 16;3(2):156-62. doi: 10.12998/wjcc.v3.i2.156.","Rondanelli M","World J Clin Cases","2015","2015/02/17","PMC4317609","","10.12998/wjcc.v3.i2.156"
"33860850","Effect of probiotics on diversity and function of gut microbiota in Moschus berezovskii","Yang C, Huang W, Sun Y, You L, Jin H, Sun Z.","Arch Microbiol. 2021 Aug;203(6):3305-3315. doi: 10.1007/s00203-021-02315-5. Epub 2021 Apr 16.","Yang C","Arch Microbiol","2021","2021/04/16","","","10.1007/s00203-021-02315-5"
"29341125","Gut microbiota and probiotics: novel immune system modulators in myasthenia gravis?","Rinaldi E, Consonni A, Guidesi E, Elli M, Mantegazza R, Baggi F.","Ann N Y Acad Sci. 2018 Feb;1413(1):49-58. doi: 10.1111/nyas.13567. Epub 2018 Jan 17.","Rinaldi E","Ann N Y Acad Sci","2018","2018/01/18","","","10.1111/nyas.13567"
"34786037","Microbiota, probiotics and respiratory infections: the three musketeers can tip off potential management of COVID-19","Khan AA, Singh H, Bilal M, Ashraf MT.","Am J Transl Res. 2021 Oct 15;13(10):10977-10993. eCollection 2021.","Khan AA","Am J Transl Res","2021","2021/11/17","PMC8581851","",""
"31323174","Effects of regulating gut microbiota on the serotonin metabolism in the chronic unpredictable mild stress rat model","Li H, Wang P, Huang L, Li P, Zhang D.","Neurogastroenterol Motil. 2019 Oct;31(10):e13677. doi: 10.1111/nmo.13677. Epub 2019 Jul 19.","Li H","Neurogastroenterol Motil","2019","2019/07/20","PMC6852474","","10.1111/nmo.13677"
"31443276","Modulation of Gut Microbiota for Health by Current and Next-Generation Probiotics","Satokari R.","Nutrients. 2019 Aug 15;11(8):1921. doi: 10.3390/nu11081921.","Satokari R","Nutrients","2019","2019/08/25","PMC6723275","","10.3390/nu11081921"
"24070562","Related actions of probiotics and antibiotics on gut microbiota and weight modification","Angelakis E, Merhej V, Raoult D.","Lancet Infect Dis. 2013 Oct;13(10):889-99. doi: 10.1016/S1473-3099(13)70179-8.","Angelakis E","Lancet Infect Dis","2013","2013/09/28","","","10.1016/S1473-3099(13)70179-8"
"24982318","Intestinal microbiota and probiotics in celiac disease","de Sousa Moraes LF, Grzeskowiak LM, de Sales Teixeira TF, Gouveia Peluzio Mdo C.","Clin Microbiol Rev. 2014 Jul;27(3):482-9. doi: 10.1128/CMR.00106-13.","de Sousa Moraes LF","Clin Microbiol Rev","2014","2014/07/02","PMC4135898","","10.1128/CMR.00106-13"
"33919818","Gut Microbiota and Acute Diverticulitis: Role of Probiotics in Management of This Delicate Pathophysiological Balance","Piccioni A, Franza L, Brigida M, Zanza C, Torelli E, Petrucci M, Nicolò R, Covino M, Candelli M, Saviano A, Ojetti V, Franceschi F.","J Pers Med. 2021 Apr 14;11(4):298. doi: 10.3390/jpm11040298.","Piccioni A","J Pers Med","2021","2021/04/30","PMC8070761","","10.3390/jpm11040298"
"25895093","Characterization of the intestinal microbiota and its interaction with probiotics and health impacts","de Almada CN, Nunes de Almada C, Martinez RC, Sant'Ana Ade S.","Appl Microbiol Biotechnol. 2015 May;99(10):4175-99. doi: 10.1007/s00253-015-6582-5. Epub 2015 Apr 21.","de Almada CN","Appl Microbiol Biotechnol","2015","2015/04/21","","","10.1007/s00253-015-6582-5"
"29427656","Gut Microbiota, Inflammation, and Probiotics on Neural Development in Autism Spectrum Disorder","Doenyas C.","Neuroscience. 2018 Mar 15;374:271-286. doi: 10.1016/j.neuroscience.2018.01.060. Epub 2018 Feb 8.","Doenyas C","Neuroscience","2018","2018/02/11","","","10.1016/j.neuroscience.2018.01.060"
"26090492","Interactions between Innate Immunity, Microbiota, and Probiotics","Giorgetti G, Brandimarte G, Fabiocchi F, Ricci S, Flamini P, Sandri G, Trotta MC, Elisei W, Penna A, Lecca PG, Picchio M, Tursi A.","J Immunol Res. 2015;2015:501361. doi: 10.1155/2015/501361. Epub 2015 May 18.","Giorgetti G","J Immunol Res","2015","2015/06/20","PMC4451779","","10.1155/2015/501361"
"31516774","Probiotics and Clostridium Difficile: A Review of Dysbiosis and the Rehabilitation of Gut Microbiota","Kalakuntla AS, Nalakonda G, Nalakonda K, Pidikiti CV, Aasim SA.","Cureus. 2019 Jul 2;11(7):e5063. doi: 10.7759/cureus.5063.","Kalakuntla AS","Cureus","2019","2019/09/14","PMC6721914","","10.7759/cureus.5063"
"35010543","The Microbiota-Bone-Allergy Interplay","Sirufo MM, De Pietro F, Catalogna A, Ginaldi L, De Martinis M.","Int J Environ Res Public Health. 2021 Dec 28;19(1):282. doi: 10.3390/ijerph19010282.","Sirufo MM","Int J Environ Res Public Health","2021","2022/01/11","PMC8750778","","10.3390/ijerph19010282"
"32523887","Microbiota Manipulation by Probiotics Administration as Emerging Tool in Cancer Prevention and Therapy","Panebianco C, Latiano T, Pazienza V.","Front Oncol. 2020 May 22;10:679. doi: 10.3389/fonc.2020.00679. eCollection 2020.","Panebianco C","Front Oncol","2020","2020/06/12","PMC7261958","","10.3389/fonc.2020.00679"
"34840686","Atopobiosis and Dysbiosis in Ocular Diseases: Is Fecal Microbiota Transplant and Probiotics a Promising Solution?","Gunardi TH, Susantono DP, Victor AA, Sitompul R.","J Ophthalmic Vis Res. 2021 Oct 25;16(4):631-643. doi: 10.18502/jovr.v16i4.9754. eCollection 2021 Oct-Dec.","Gunardi TH","J Ophthalmic Vis Res","2021","2021/11/29","PMC8593547","","10.18502/jovr.v16i4.9754"
"32785153","Gut Microbiota, Probiotics and Psychological States and Behaviors after Bariatric Surgery-A Systematic Review of Their Interrelation","Cook J, Lehne C, Weiland A, Archid R, Ritze Y, Bauer K, Zipfel S, Penders J, Enck P, Mack I.","Nutrients. 2020 Aug 10;12(8):2396. doi: 10.3390/nu12082396.","Cook J","Nutrients","2020","2020/08/14","PMC7468806","","10.3390/nu12082396"
"26598094","Probiotics and Fecal Microbiota Transplant for Primary and Secondary Prevention of Clostridium difficile Infection","Crow JR, Davis SL, Chaykosky DM, Smith TT, Smith JM.","Pharmacotherapy. 2015 Nov;35(11):1016-25. doi: 10.1002/phar.1644. Epub 2015 Nov 2.","Crow JR","Pharmacotherapy","2015","2015/11/25","","","10.1002/phar.1644"
"24936366","Gut microbiota, probiotics, and human health","Suvorov A.","Biosci Microbiota Food Health. 2013;32(3):81-91. doi: 10.12938/bmfh.32.81. Epub 2013 Jul 25.","Suvorov A","Biosci Microbiota Food Health","2013","2014/06/18","PMC4034364","","10.12938/bmfh.32.81"
"30559747","Implications of Probiotics on the Maternal-Neonatal Interface: Gut Microbiota, Immunomodulation, and Autoimmunity","Swartwout B, Luo XM.","Front Immunol. 2018 Dec 3;9:2840. doi: 10.3389/fimmu.2018.02840. eCollection 2018.","Swartwout B","Front Immunol","2018","2018/12/19","PMC6286978","","10.3389/fimmu.2018.02840"
"26780719","Microbiota Manipulation With Prebiotics and Probiotics in Patients Undergoing Stem Cell Transplantation","Andermann TM, Rezvani A, Bhatt AS.","Curr Hematol Malig Rep. 2016 Feb;11(1):19-28. doi: 10.1007/s11899-016-0302-9.","Andermann TM","Curr Hematol Malig Rep","2016","2016/01/19","PMC4996265","NIHMS809829","10.1007/s11899-016-0302-9"
"28321508","Gut microbiota and bacterial translocation in digestive surgery: the impact of probiotics","Komatsu S, Yokoyama Y, Nagino M.","Langenbecks Arch Surg. 2017 May;402(3):401-416. doi: 10.1007/s00423-017-1577-6. Epub 2017 Mar 20.","Komatsu S","Langenbecks Arch Surg","2017","2017/03/22","","","10.1007/s00423-017-1577-6"
"28593878","Microbiota abnormalities and the therapeutic potential of probiotics in the treatment of mood disorders","Rios AC, Maurya PK, Pedrini M, Zeni-Graiff M, Asevedo E, Mansur RB, Wieck A, Grassi-Oliveira R, McIntyre RS, Hayashi MAF, Brietzke E.","Rev Neurosci. 2017 Oct 26;28(7):739-749. doi: 10.1515/revneuro-2017-0001.","Rios AC","Rev Neurosci","2017","2017/06/09","","","10.1515/revneuro-2017-0001"
"34606851","Therapeutic implications of probiotics in microbiota dysbiosis: A special reference to the liver and oral cancers","Singh D, Khan MA, Siddique HR.","Life Sci. 2021 Nov 15;285:120008. doi: 10.1016/j.lfs.2021.120008. Epub 2021 Oct 1.","Singh D","Life Sci","2021","2021/10/04","","","10.1016/j.lfs.2021.120008"
"32727119","Probiotic Supplementation During the Perinatal and Infant Period: Effects on Gut Dysbiosis and Disease","Navarro-Tapia E, Sebastiani G, Sailer S, Toledano LA, Serra-Delgado M, García-Algar Ó, Andreu-Fernández V.","Nutrients. 2020 Jul 27;12(8):2243. doi: 10.3390/nu12082243.","Navarro-Tapia E","Nutrients","2020","2020/07/31","PMC7468726","","10.3390/nu12082243"
"28421057","Gut Microbiota Modulation and Its Relationship with Obesity Using Prebiotic Fibers and Probiotics: A Review","Dahiya DK, Renuka, Puniya M, Shandilya UK, Dhewa T, Kumar N, Kumar S, Puniya AK, Shukla P.","Front Microbiol. 2017 Apr 4;8:563. doi: 10.3389/fmicb.2017.00563. eCollection 2017.","Dahiya DK","Front Microbiol","2017","2017/04/20","PMC5378938","","10.3389/fmicb.2017.00563"
"32418689","Probiotics, prebiotics, and synbiotics regulate the intestinal microbiota differentially and restore the relative abundance of specific gut microorganisms","Li C, Niu Z, Zou M, Liu S, Wang M, Gu X, Lu H, Tian H, Jha R.","J Dairy Sci. 2020 Jul;103(7):5816-5829. doi: 10.3168/jds.2019-18003. Epub 2020 May 14.","Li C","J Dairy Sci","2020","2020/05/19","","","10.3168/jds.2019-18003"
"26560527","Microbiota and aging","Bischoff SC.","Curr Opin Clin Nutr Metab Care. 2016 Jan;19(1):26-30. doi: 10.1097/MCO.0000000000000242.","Bischoff SC","Curr Opin Clin Nutr Metab Care","2016","2015/11/13","","","10.1097/MCO.0000000000000242"
"33805894","Impact of Probiotics on the Salivary Microbiota and Salivary Levels of Inflammation-Related Proteins during Short-Term Sugar Stress: A Randomized Controlled Trial","Lundtorp-Olsen C, Enevold C, Juel Jensen CA, Stofberg SN, Twetman S, Belstrøm D.","Pathogens. 2021 Mar 25;10(4):392. doi: 10.3390/pathogens10040392.","Lundtorp-Olsen C","Pathogens","2021","2021/04/03","PMC8064398","","10.3390/pathogens10040392"
"34495279","The role of probiotics in the immune response and intestinal microbiota of children with celiac disease: a systematic review","Jedwab CF, Roston BCMB, Toge ABFS, Echeverria IF, Tavares GOG, Alvares MA, Rullo VEV, Oliveira MRM.","Rev Paul Pediatr. 2021 Sep 1;40:e2020447. doi: 10.1590/1984-0462/2022/40/2020447. eCollection 2021.","Jedwab CF","Rev Paul Pediatr","2021","2021/09/08","PMC8432160","","10.1590/1984-0462/2022/40/2020447"
"33663618","Probiotics mediated gut microbiota diversity shifts are associated with reduction in histopathology and shedding of Lawsonia intracellularis","Muwonge A, Karuppannan AK, Opriessnig T.","Anim Microbiome. 2021 Mar 4;3(1):22. doi: 10.1186/s42523-021-00084-6.","Muwonge A","Anim Microbiome","2021","2021/03/05","PMC7931366","","10.1186/s42523-021-00084-6"
"33980483","Mucosal immunity-mediated modulation of the gut microbiome by oral delivery of probiotics into Peyer's patches","Lin S, Mukherjee S, Li J, Hou W, Pan C, Liu J.","Sci Adv. 2021 May 12;7(20):eabf0677. doi: 10.1126/sciadv.abf0677. Print 2021 May.","Lin S","Sci Adv","2021","2021/05/13","PMC8115924","","10.1126/sciadv.abf0677"
"34281327","The integumentary system and its microbiota between health and disease","Inchingolo AD, Cazzolla AP, Di Cosola M, Greco Lucchina A, Santacroce L, Charitos IA, Topi S, Malcangi G, Hazballa D, Scarano A, Lorusso F, Inchingolo AM, Inchingolo F, Dipalma G.","J Biol Regul Homeost Agents. 2021 Mar-Apr;35(2 Suppl. 1):303-321. doi: 10.23812/21-2supp1-30.","Inchingolo AD","J Biol Regul Homeost Agents","2021","2021/07/20","","","10.23812/21-2supp1-30"
"34070274","Modulation of the Gut Microbiota Structure with Probiotics and Isoflavone Alleviates Metabolic Disorder in Ovariectomized Mice","Chen Q, Wang B, Wang S, Qian X, Li X, Zhao J, Zhang H, Chen W, Wang G.","Nutrients. 2021 May 25;13(6):1793. doi: 10.3390/nu13061793.","Chen Q","Nutrients","2021","2021/06/02","PMC8225012","","10.3390/nu13061793"
"29410236","Gut microbiota and probiotics intervention: A potential therapeutic target for management of cardiometabolic disorders and chronic kidney disease?","Cavalcanti Neto MP, Aquino JS, Romão da Silva LF, de Oliveira Silva R, Guimarães KSL, de Oliveira Y, de Souza EL, Magnani M, Vidal H, de Brito Alves JL.","Pharmacol Res. 2018 Apr;130:152-163. doi: 10.1016/j.phrs.2018.01.020. Epub 2018 Feb 14.","Cavalcanti Neto MP","Pharmacol Res","2018","2018/02/08","","","10.1016/j.phrs.2018.01.020"
"34754371","Diabetes and gut microbiota","Xi Y, Xu PF.","World J Diabetes. 2021 Oct 15;12(10):1693-1703. doi: 10.4239/wjd.v12.i10.1693.","Xi Y","World J Diabetes","2021","2021/11/10","PMC8554376","","10.4239/wjd.v12.i10.1693"
"23306189","Role of endogenous microbiota, probiotics and their biological products in human health","Howarth GS, Wang H.","Nutrients. 2013 Jan 10;5(1):58-81. doi: 10.3390/nu5010058.","Howarth GS","Nutrients","2013","2013/01/12","PMC3571638","","10.3390/nu5010058"
"33915854","Role of Probiotics in Modulating Human Gut Microbiota Populations and Activities in Patients with Colorectal Cancer-A Systematic Review of Clinical Trials","Wierzbicka A, Mańkowska-Wierzbicka D, Mardas M, Stelmach-Mardas M.","Nutrients. 2021 Apr 1;13(4):1160. doi: 10.3390/nu13041160.","Wierzbicka A","Nutrients","2021","2021/04/30","PMC8066620","","10.3390/nu13041160"
"31847466","Microbiota, Food, and Health","Laitinen K, Gueimonde M.","Int J Mol Sci. 2019 Dec 15;20(24):6329. doi: 10.3390/ijms20246329.","Laitinen K","Int J Mol Sci","2019","2019/12/19","PMC6940968","","10.3390/ijms20246329"
"28968517","Probiotics modulate gut microbiota and improve insulin sensitivity in DIO mice","Bagarolli RA, Tobar N, Oliveira AG, Araújo TG, Carvalho BM, Rocha GZ, Vecina JF, Calisto K, Guadagnini D, Prada PO, Santos A, Saad STO, Saad MJA.","J Nutr Biochem. 2017 Dec;50:16-25. doi: 10.1016/j.jnutbio.2017.08.006. Epub 2017 Aug 26.","Bagarolli RA","J Nutr Biochem","2017","2017/10/03","","","10.1016/j.jnutbio.2017.08.006"
"30539975","POSTOPERATIVE CHANGES IN INTESTINAL MICROBIOTA AND USE OF PROBIOTICS IN ROUX-EN-Y GASTRIC BYPASS AND SLEEVE VERTICAL GASTRECTOMY: AN INTEGRATIVE REVIEW","Wagner NRF, Zaparolli MR, Cruz MRR, Schieferdecker MEM, Campos ACL.","Arq Bras Cir Dig. 2018 Dec 6;31(4):e1400. doi: 10.1590/0102-672020180001e1400.","Wagner NRF","Arq Bras Cir Dig","2018","2018/12/13","PMC6284373","","10.1590/0102-672020180001e1400"
"31365980","[The influence of probiotics and synbiotics on intestinal inflammation and microbiota in mice with acute colitis]","Wang YN, Meng XC, Wang CSE, Yang C, Qian JM, Li JN.","Zhonghua Nei Ke Za Zhi. 2019 Aug 1;58(8):584-591. doi: 10.3760/cma.j.issn.0578-1426.2019.08.007.","Wang YN","Zhonghua Nei Ke Za Zhi","2019","2019/08/01","","","10.3760/cma.j.issn.0578-1426.2019.08.007"
"23981580","Gastrointestinal cancers: influence of gut microbiota, probiotics and prebiotics","Serban DE.","Cancer Lett. 2014 Apr 10;345(2):258-70. doi: 10.1016/j.canlet.2013.08.013. Epub 2013 Aug 24.","Serban DE","Cancer Lett","2014","2013/08/29","","","10.1016/j.canlet.2013.08.013"
"33471720","Considerations for Gut Microbiota and Probiotics in Patients with Diabetes Amidst the Covid-19 Pandemic: A Narrative Review","Barengolts E, Smith ED.","Endocr Pract. 2020 Oct;26(10):1186-1195. doi: 10.4158/EP-2020-0336.","Barengolts E","Endocr Pract","2020","2021/01/20","PMC7836311","","10.4158/EP-2020-0336"
"26840477","THE INTESTINAL MICROBIOTA AND THE ROLE OF PROBIOTICS IN IRRITABLE BOWEL SYNDROME: a review","Moraes-Filho JP, Quigley EM.","Arq Gastroenterol. 2015 Dec;52(4):331-8. doi: 10.1590/S0004-28032015000400015.","Moraes-Filho JP","Arq Gastroenterol","2015","2016/02/04","","","10.1590/S0004-28032015000400015"
"26395781","The Effect of Probiotics on Gut Microbiota during the Helicobacter pylori Eradication: Randomized Controlled Trial","Oh B, Kim BS, Kim JW, Kim JS, Koh SJ, Kim BG, Lee KL, Chun J.","Helicobacter. 2016 Jun;21(3):165-74. doi: 10.1111/hel.12270. Epub 2015 Sep 23.","Oh B","Helicobacter","2016","2015/09/24","","","10.1111/hel.12270"
"22647045","Metagenomics and probiotics","Gueimonde M, Collado MC.","Clin Microbiol Infect. 2012 Jul;18 Suppl 4:32-4. doi: 10.1111/j.1469-0691.2012.03873.x.","Gueimonde M","Clin Microbiol Infect","2012","2012/06/01","","","10.1111/j.1469-0691.2012.03873.x"
"31749754","Characterization of Intestinal Microbiota and Probiotics Treatment in Children With Autism Spectrum Disorders in China","Niu M, Li Q, Zhang J, Wen F, Dang W, Duan G, Li H, Ruan W, Yang P, Guan C, Tian H, Gao X, Zhang S, Yuan F, Han Y.","Front Neurol. 2019 Nov 5;10:1084. doi: 10.3389/fneur.2019.01084. eCollection 2019.","Niu M","Front Neurol","2019","2019/11/22","PMC6848227","","10.3389/fneur.2019.01084"
"33216193","Intestinal anti-inflammatory effects of probiotics in DNBS-colitis via modulation of gut microbiota and microRNAs","Algieri F, Garrido-Mesa J, Vezza T, Rodríguez-Sojo MJ, Rodríguez-Cabezas ME, Olivares M, García F, Gálvez J, Morón R, Rodríguez-Nogales A.","Eur J Nutr. 2021 Aug;60(5):2537-2551. doi: 10.1007/s00394-020-02441-8. Epub 2020 Nov 20.","Algieri F","Eur J Nutr","2021","2020/11/20","","","10.1007/s00394-020-02441-8"
"33603718","Probiotics and MicroRNA: Their Roles in the Host-Microbe Interactions","Zhao Y, Zeng Y, Zeng D, Wang H, Zhou M, Sun N, Xin J, Khalique A, Rajput DS, Pan K, Shu G, Jing B, Ni X.","Front Microbiol. 2021 Jan 14;11:604462. doi: 10.3389/fmicb.2020.604462. eCollection 2020.","Zhao Y","Front Microbiol","2021","2021/02/19","PMC7885260","","10.3389/fmicb.2020.604462"
"30823471","Probiotics and Colon Cancer","Drago L.","Microorganisms. 2019 Feb 28;7(3):66. doi: 10.3390/microorganisms7030066.","Drago L","Microorganisms","2019","2019/03/03","PMC6463067","","10.3390/microorganisms7030066"
"29909486","Probiotics L. acidophilus and B. clausii Modulate Gut Microbiota in Th1- and Th2-Biased Mice to Ameliorate Salmonella Typhimurium-Induced Diarrhea","Pradhan B, Guha D, Naik AK, Banerjee A, Tambat S, Chawla S, Senapati S, Aich P.","Probiotics Antimicrob Proteins. 2019 Sep;11(3):887-904. doi: 10.1007/s12602-018-9436-5.","Pradhan B","Probiotics Antimicrob Proteins","2019","2018/06/18","","","10.1007/s12602-018-9436-5"
"32815235","An altered composition of fecal microbiota, organic acids, and the effect of probiotics in the guinea pig model of postoperative ileus","Shin SY, Hussain Z, Lee YJ, Park H.","Neurogastroenterol Motil. 2021 Jan;33(1):e13966. doi: 10.1111/nmo.13966. Epub 2020 Aug 19.","Shin SY","Neurogastroenterol Motil","2021","2020/08/21","","","10.1111/nmo.13966"
"33248167","Gut microbiota, immunity and pain","Santoni M, Miccini F, Battelli N.","Immunol Lett. 2021 Jan;229:44-47. doi: 10.1016/j.imlet.2020.11.010. Epub 2020 Nov 25.","Santoni M","Immunol Lett","2021","2020/11/28","","","10.1016/j.imlet.2020.11.010"
"33925587","Challenging Cosmetic Innovation: The Skin Microbiota and Probiotics Protect the Skin from UV-Induced Damage","Souak D, Barreau M, Courtois A, André V, Duclairoir Poc C, Feuilloley MGJ, Gault M.","Microorganisms. 2021 Apr 27;9(5):936. doi: 10.3390/microorganisms9050936.","Souak D","Microorganisms","2021","2021/04/30","PMC8145394","","10.3390/microorganisms9050936"
